dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
derby-10.2.1.6.csv,TIE_P,0.81,0.79,0.78,0.78,0.57,0.82,0.82,0.81
derby-10.2.1.6.csv,Chi-Square1,0.68,0.66,0.68,0.66,0.34,0.73,0.68,0.68
derby-10.2.1.6.csv,Chi-Square2,0.79,0.77,0.78,0.77,0.55,0.84,0.8,0.79
derby-10.2.1.6.csv,Chi-Square3,0.81,0.79,0.79,0.79,0.59,0.85,0.82,0.82
derby-10.2.1.6.csv,Chi-Square4,0.8,0.78,0.78,0.78,0.56,0.85,0.81,0.81
derby-10.2.1.6.csv,Mutual-Info1,0.81,0.79,0.79,0.79,0.58,0.81,0.82,0.82
derby-10.2.1.6.csv,Mutual-Info2,0.81,0.79,0.79,0.79,0.57,0.82,0.82,0.82
derby-10.2.1.6.csv,Mutual-Info3,0.81,0.79,0.76,0.77,0.55,0.8,0.82,0.82
derby-10.2.1.6.csv,Mutual-Info4,0.79,0.76,0.75,0.76,0.51,0.82,0.8,0.8
derby-10.2.1.6.csv,Anova1,0.81,0.79,0.77,0.78,0.57,0.84,0.82,0.82
derby-10.2.1.6.csv,Anova2,0.81,0.79,0.77,0.78,0.57,0.85,0.82,0.82
derby-10.2.1.6.csv,Anova3,0.8,0.78,0.77,0.78,0.55,0.84,0.82,0.81
derby-10.2.1.6.csv,Anova4,0.81,0.79,0.79,0.79,0.58,0.86,0.82,0.82
derby-10.2.1.6.csv,DropCorrelated1,0.81,0.79,0.78,0.79,0.57,0.83,0.82,0.82
derby-10.2.1.6.csv,DropCorrelated2,0.76,0.74,0.74,0.74,0.47,0.79,0.78,0.77
derby-10.2.1.6.csv,DropCorrelated3,0.76,0.74,0.74,0.74,0.47,0.8,0.77,0.77
derby-10.2.1.6.csv,DropCorrelated4,0.8,0.78,0.78,0.78,0.56,0.84,0.81,0.8
derby-10.2.1.6.csv,SmartCorrelated1,0.79,0.77,0.76,0.77,0.53,0.83,0.81,0.8
derby-10.2.1.6.csv,SmartCorrelated2,0.77,0.75,0.75,0.75,0.5,0.83,0.79,0.78
derby-10.2.1.6.csv,SmartCorrelated3,0.79,0.77,0.78,0.77,0.55,0.84,0.8,0.8
derby-10.2.1.6.csv,SmartCorrelated4,0.8,0.78,0.78,0.78,0.56,0.85,0.8,0.8
derby-10.2.1.6.csv,RFE-Logistic1,0.68,0.64,0.54,0.51,0.16,0.58,0.69,0.68
derby-10.2.1.6.csv,RFE-Logistic2,0.65,0.6,0.59,0.59,0.19,0.62,0.67,0.67
derby-10.2.1.6.csv,RFE-Logistic3,0.67,0.63,0.62,0.62,0.25,0.65,0.68,0.68
derby-10.2.1.6.csv,RFE-Logistic4,0.67,0.64,0.64,0.63,0.28,0.69,0.68,0.68
derby-10.2.1.6.csv,Forward1,0.81,0.79,0.79,0.79,0.58,0.85,0.82,0.82
derby-10.2.1.6.csv,Forward2,0.81,0.79,0.8,0.79,0.59,0.86,0.82,0.82
derby-10.2.1.6.csv,Forward3,0.81,0.79,0.79,0.79,0.58,0.85,0.82,0.82
derby-10.2.1.6.csv,Forward4,0.78,0.76,0.75,0.76,0.51,0.83,0.79,0.79
derby-10.2.1.6.csv,RFE-Random1,0.74,0.72,0.69,0.7,0.41,0.73,0.76,0.76
derby-10.2.1.6.csv,RFE-Random2,0.75,0.73,0.7,0.71,0.43,0.74,0.77,0.76
derby-10.2.1.6.csv,RFE-Random3,0.74,0.71,0.69,0.7,0.4,0.75,0.76,0.75
derby-10.2.1.6.csv,RFE-Random4,0.69,0.65,0.62,0.62,0.27,0.65,0.72,0.71
derby-10.2.1.6.csv,Backward1,0.81,0.79,0.79,0.79,0.58,0.85,0.82,0.82
derby-10.2.1.6.csv,Backward2,0.81,0.79,0.79,0.79,0.58,0.84,0.82,0.82
derby-10.2.1.6.csv,Backward3,0.81,0.79,0.79,0.79,0.58,0.85,0.82,0.82
derby-10.2.1.6.csv,Backward4,0.8,0.78,0.78,0.78,0.56,0.85,0.81,0.81
derby-10.2.1.6.csv,Auto-Spearman,0.78,0.76,0.76,0.76,0.52,0.76,0.79,0.79
derby-10.2.1.6.csv,ATE-FS,0.8,0.78,0.76,0.77,0.55,0.85,0.82,0.81
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.0.csv,None,0.78,0.69,0.69,0.69,0.38,0.75,0.76,0.76
hbase-0.95.0.csv,GSMB,0.7,0.58,0.58,0.58,0.17,0.64,0.68,0.67
hbase-0.95.0.csv,IAMB,0.71,0.6,0.61,0.6,0.21,0.65,0.69,0.69
hbase-0.95.0.csv,IAMBnPC,0.67,0.55,0.56,0.55,0.11,0.6,0.64,0.64
hbase-0.95.0.csv,LRH,0.71,0.59,0.59,0.59,0.18,0.63,0.68,0.68
hbase-0.95.0.csv,BAMB,0.68,0.56,0.57,0.56,0.13,0.62,0.65,0.65
hbase-0.95.0.csv,FBEDk,0.68,0.57,0.57,0.57,0.14,0.61,0.66,0.66
hbase-0.95.0.csv,MMMB,0.68,0.59,0.61,0.59,0.2,0.64,0.66,0.66
hbase-0.95.0.csv,PCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,HITON_MB,0.7,0.59,0.59,0.59,0.18,0.62,0.68,0.68
hbase-0.95.0.csv,MBOR,0.66,0.56,0.57,0.56,0.13,0.6,0.64,0.64
hbase-0.95.0.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.0.csv,STMB,0.68,0.57,0.58,0.57,0.15,0.62,0.66,0.66
hbase-0.95.0.csv,KIAMB,0.71,0.6,0.61,0.6,0.21,0.65,0.69,0.69
hbase-0.95.0.csv,TIE_P,0.7,0.55,0.55,0.54,0.09,0.58,0.66,0.65
hbase-0.95.0.csv,Chi-Square1,0.68,0.62,0.66,0.62,0.28,0.71,0.68,0.68
hbase-0.95.0.csv,Chi-Square2,0.71,0.66,0.7,0.66,0.36,0.75,0.71,0.71
hbase-0.95.0.csv,Chi-Square3,0.72,0.63,0.65,0.63,0.28,0.71,0.71,0.71
hbase-0.95.0.csv,Chi-Square4,0.7,0.61,0.62,0.61,0.23,0.7,0.69,0.69
hbase-0.95.0.csv,Mutual-Info1,0.75,0.65,0.66,0.66,0.31,0.74,0.73,0.73
hbase-0.95.0.csv,Mutual-Info2,0.77,0.68,0.7,0.69,0.38,0.76,0.76,0.75
hbase-0.95.0.csv,Mutual-Info3,0.77,0.67,0.66,0.67,0.33,0.76,0.75,0.74
hbase-0.95.0.csv,Mutual-Info4,0.76,0.66,0.67,0.67,0.34,0.75,0.74,0.74
hbase-0.95.0.csv,Anova1,0.78,0.69,0.63,0.65,0.31,0.73,0.75,0.73
hbase-0.95.0.csv,Anova2,0.77,0.66,0.63,0.64,0.29,0.73,0.73,0.73
hbase-0.95.0.csv,Anova3,0.77,0.67,0.67,0.67,0.34,0.77,0.75,0.74
hbase-0.95.0.csv,Anova4,0.77,0.68,0.69,0.69,0.38,0.78,0.76,0.75
hbase-0.95.0.csv,DropCorrelated1,0.78,0.69,0.7,0.69,0.39,0.77,0.76,0.76
hbase-0.95.0.csv,DropCorrelated2,0.77,0.67,0.68,0.68,0.36,0.75,0.75,0.75
hbase-0.95.0.csv,DropCorrelated3,0.76,0.66,0.66,0.66,0.33,0.72,0.74,0.74
hbase-0.95.0.csv,DropCorrelated4,0.75,0.65,0.67,0.66,0.32,0.74,0.73,0.73
hbase-0.95.0.csv,SmartCorrelated1,0.75,0.66,0.66,0.66,0.32,0.74,0.74,0.73
hbase-0.95.0.csv,SmartCorrelated2,0.76,0.66,0.66,0.66,0.32,0.74,0.74,0.73
hbase-0.95.0.csv,SmartCorrelated3,0.78,0.69,0.7,0.69,0.39,0.75,0.77,0.76
hbase-0.95.0.csv,SmartCorrelated4,0.78,0.7,0.71,0.7,0.41,0.77,0.77,0.77
hbase-0.95.0.csv,RFE-Logistic1,0.73,0.63,0.64,0.63,0.27,0.73,0.71,0.71
hbase-0.95.0.csv,RFE-Logistic2,0.74,0.65,0.67,0.66,0.32,0.73,0.73,0.73
hbase-0.95.0.csv,RFE-Logistic3,0.72,0.61,0.62,0.61,0.23,0.68,0.7,0.7
hbase-0.95.0.csv,RFE-Logistic4,0.73,0.65,0.68,0.66,0.33,0.74,0.72,0.72
hbase-0.95.0.csv,Forward1,0.75,0.65,0.65,0.64,0.29,0.73,0.73,0.72
hbase-0.95.0.csv,Forward2,0.75,0.64,0.64,0.64,0.28,0.76,0.73,0.72
hbase-0.95.0.csv,Forward3,0.76,0.66,0.66,0.66,0.32,0.73,0.74,0.73
hbase-0.95.0.csv,Forward4,0.75,0.65,0.65,0.64,0.29,0.73,0.73,0.72
hbase-0.95.0.csv,RFE-Random1,0.75,0.65,0.63,0.63,0.27,0.69,0.72,0.72
hbase-0.95.0.csv,RFE-Random2,0.76,0.63,0.54,0.54,0.15,0.58,0.69,0.68
hbase-0.95.0.csv,RFE-Random3,0.77,0.67,0.65,0.66,0.32,0.74,0.74,0.73
hbase-0.95.0.csv,RFE-Random4,0.72,0.55,0.54,0.54,0.09,0.59,0.67,0.66
hbase-0.95.0.csv,Backward1,0.75,0.65,0.66,0.66,0.31,0.72,0.73,0.73
hbase-0.95.0.csv,Backward2,0.76,0.67,0.68,0.67,0.35,0.76,0.75,0.74
hbase-0.95.0.csv,Backward3,0.75,0.66,0.67,0.66,0.33,0.75,0.74,0.74
hbase-0.95.0.csv,Backward4,0.77,0.68,0.68,0.68,0.36,0.76,0.75,0.75
hbase-0.95.0.csv,Auto-Spearman,0.77,0.69,0.7,0.69,0.39,0.7,0.76,0.76
hbase-0.95.0.csv,ATE-FS,0.78,0.69,0.66,0.67,0.34,0.77,0.75,0.74
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.10.0.csv,None,0.87,0.69,0.71,0.7,0.4,0.79,0.8,0.79
hive-0.10.0.csv,GSMB,0.8,0.61,0.69,0.63,0.29,0.75,0.75,0.75
hive-0.10.0.csv,IAMB,0.8,0.59,0.65,0.61,0.23,0.73,0.73,0.72
hive-0.10.0.csv,IAMBnPC,0.79,0.61,0.68,0.62,0.27,0.75,0.74,0.74
hive-0.10.0.csv,LRH,0.8,0.6,0.65,0.61,0.24,0.74,0.73,0.73
hive-0.10.0.csv,BAMB,0.79,0.6,0.67,0.61,0.26,0.74,0.74,0.73
hive-0.10.0.csv,FBEDk,0.8,0.6,0.65,0.61,0.25,0.72,0.74,0.73
hive-0.10.0.csv,MMMB,0.77,0.62,0.73,0.63,0.33,0.76,0.75,0.75
hive-0.10.0.csv,PCMB,0.61,0.57,0.66,0.51,0.21,0.7,0.62,0.63
hive-0.10.0.csv,HITON_MB,0.8,0.61,0.68,0.63,0.28,0.75,0.75,0.74
hive-0.10.0.csv,MBOR,0.77,0.6,0.68,0.61,0.27,0.77,0.73,0.73
hive-0.10.0.csv,IPCMB,0.58,0.56,0.64,0.49,0.18,0.7,0.6,0.6
hive-0.10.0.csv,STMB,0.79,0.59,0.64,0.6,0.22,0.72,0.72,0.72
hive-0.10.0.csv,KIAMB,0.79,0.58,0.62,0.59,0.19,0.73,0.71,0.71
hive-0.10.0.csv,TIE_P,0.82,0.59,0.61,0.59,0.2,0.72,0.72,0.71
hive-0.10.0.csv,Chi-Square1,0.78,0.58,0.63,0.59,0.2,0.7,0.71,0.71
hive-0.10.0.csv,Chi-Square2,0.78,0.59,0.65,0.6,0.22,0.71,0.72,0.72
hive-0.10.0.csv,Chi-Square3,0.76,0.59,0.67,0.6,0.25,0.76,0.72,0.72
hive-0.10.0.csv,Chi-Square4,0.75,0.6,0.69,0.6,0.28,0.73,0.73,0.73
hive-0.10.0.csv,Mutual-Info1,0.89,0.74,0.74,0.74,0.48,0.84,0.83,0.81
hive-0.10.0.csv,Mutual-Info2,0.88,0.72,0.74,0.72,0.45,0.83,0.82,0.8
hive-0.10.0.csv,Mutual-Info3,0.85,0.65,0.68,0.67,0.34,0.78,0.78,0.76
hive-0.10.0.csv,Mutual-Info4,0.87,0.69,0.72,0.7,0.41,0.84,0.8,0.79
hive-0.10.0.csv,Anova1,0.86,0.66,0.71,0.68,0.37,0.82,0.79,0.78
hive-0.10.0.csv,Anova2,0.88,0.72,0.74,0.72,0.45,0.86,0.82,0.81
hive-0.10.0.csv,Anova3,0.87,0.68,0.68,0.68,0.36,0.8,0.78,0.77
hive-0.10.0.csv,Anova4,0.86,0.67,0.7,0.68,0.36,0.75,0.79,0.77
hive-0.10.0.csv,DropCorrelated1,0.86,0.67,0.68,0.67,0.35,0.77,0.78,0.77
hive-0.10.0.csv,DropCorrelated2,0.85,0.66,0.71,0.68,0.37,0.79,0.79,0.78
hive-0.10.0.csv,DropCorrelated3,0.86,0.67,0.67,0.67,0.34,0.78,0.78,0.76
hive-0.10.0.csv,DropCorrelated4,0.87,0.68,0.7,0.69,0.38,0.79,0.8,0.78
hive-0.10.0.csv,SmartCorrelated1,0.86,0.67,0.7,0.68,0.37,0.78,0.79,0.78
hive-0.10.0.csv,SmartCorrelated2,0.87,0.68,0.7,0.69,0.37,0.78,0.79,0.78
hive-0.10.0.csv,SmartCorrelated3,0.86,0.66,0.69,0.67,0.35,0.79,0.78,0.77
hive-0.10.0.csv,SmartCorrelated4,0.87,0.68,0.69,0.68,0.37,0.79,0.79,0.77
hive-0.10.0.csv,RFE-Logistic1,0.83,0.63,0.69,0.65,0.31,0.8,0.77,0.76
hive-0.10.0.csv,RFE-Logistic2,0.84,0.64,0.7,0.66,0.33,0.79,0.78,0.77
hive-0.10.0.csv,RFE-Logistic3,0.84,0.66,0.71,0.67,0.36,0.79,0.78,0.78
hive-0.10.0.csv,RFE-Logistic4,0.85,0.65,0.71,0.67,0.35,0.78,0.78,0.77
hive-0.10.0.csv,Forward1,0.88,0.7,0.72,0.71,0.42,0.84,0.81,0.79
hive-0.10.0.csv,Forward2,0.87,0.7,0.72,0.71,0.42,0.82,0.81,0.79
hive-0.10.0.csv,Forward3,0.89,0.72,0.74,0.73,0.46,0.84,0.82,0.81
hive-0.10.0.csv,Forward4,0.88,0.7,0.72,0.71,0.42,0.81,0.81,0.79
hive-0.10.0.csv,RFE-Random1,0.82,0.59,0.61,0.59,0.19,0.72,0.72,0.71
hive-0.10.0.csv,RFE-Random2,0.8,0.61,0.67,0.62,0.27,0.72,0.74,0.74
hive-0.10.0.csv,RFE-Random3,0.86,0.62,0.6,0.61,0.22,0.65,0.73,0.71
hive-0.10.0.csv,RFE-Random4,0.82,0.61,0.64,0.62,0.25,0.73,0.74,0.73
hive-0.10.0.csv,Backward1,0.86,0.68,0.7,0.69,0.38,0.81,0.79,0.78
hive-0.10.0.csv,Backward2,0.88,0.71,0.73,0.72,0.44,0.83,0.82,0.8
hive-0.10.0.csv,Backward3,0.87,0.68,0.71,0.69,0.39,0.8,0.8,0.79
hive-0.10.0.csv,Backward4,0.88,0.71,0.74,0.72,0.45,0.81,0.82,0.81
hive-0.10.0.csv,Auto-Spearman,0.87,0.69,0.69,0.69,0.38,0.69,0.79,0.77
hive-0.10.0.csv,ATE-FS,0.87,0.69,0.68,0.68,0.36,0.8,0.78,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-2.9.0.csv,None,0.93,0.56,0.64,0.58,0.19,0.73,0.76,0.74
camel-2.9.0.csv,GSMB,0.93,0.54,0.58,0.55,0.12,0.69,0.72,0.7
camel-2.9.0.csv,IAMB,0.94,0.54,0.56,0.54,0.09,0.67,0.71,0.69
camel-2.9.0.csv,IAMBnPC,0.93,0.53,0.55,0.53,0.07,0.63,0.69,0.68
camel-2.9.0.csv,LRH,0.94,0.56,0.6,0.58,0.16,0.68,0.74,0.72
camel-2.9.0.csv,BAMB,0.93,0.54,0.56,0.54,0.09,0.64,0.71,0.69
camel-2.9.0.csv,FBEDk,0.94,0.55,0.57,0.56,0.11,0.66,0.72,0.69
camel-2.9.0.csv,MMMB,0.93,0.53,0.55,0.53,0.07,0.63,0.69,0.68
camel-2.9.0.csv,PCMB,0.94,0.54,0.55,0.54,0.09,0.63,0.7,0.68
camel-2.9.0.csv,HITON_MB,0.94,0.54,0.56,0.54,0.09,0.63,0.7,0.68
camel-2.9.0.csv,MBOR,0.93,0.53,0.55,0.54,0.08,0.61,0.7,0.68
camel-2.9.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-2.9.0.csv,STMB,0.94,0.54,0.55,0.54,0.09,0.6,0.7,0.68
camel-2.9.0.csv,KIAMB,0.94,0.54,0.56,0.55,0.1,0.67,0.71,0.69
camel-2.9.0.csv,TIE_P,0.93,0.56,0.63,0.58,0.18,0.67,0.76,0.74
camel-2.9.0.csv,Chi-Square1,0.92,0.56,0.64,0.58,0.19,0.7,0.76,0.74
camel-2.9.0.csv,Chi-Square2,0.91,0.56,0.65,0.58,0.19,0.71,0.77,0.75
camel-2.9.0.csv,Chi-Square3,0.92,0.56,0.66,0.58,0.2,0.71,0.77,0.76
camel-2.9.0.csv,Chi-Square4,0.92,0.56,0.65,0.58,0.19,0.71,0.76,0.74
camel-2.9.0.csv,Mutual-Info1,0.92,0.55,0.63,0.57,0.16,0.72,0.75,0.74
camel-2.9.0.csv,Mutual-Info2,0.92,0.57,0.66,0.59,0.21,0.74,0.78,0.76
camel-2.9.0.csv,Mutual-Info3,0.92,0.56,0.64,0.57,0.18,0.7,0.76,0.74
camel-2.9.0.csv,Mutual-Info4,0.94,0.59,0.66,0.61,0.24,0.73,0.78,0.76
camel-2.9.0.csv,Anova1,0.96,0.61,0.57,0.59,0.18,0.63,0.72,0.7
camel-2.9.0.csv,Anova2,0.96,0.61,0.59,0.6,0.2,0.7,0.74,0.71
camel-2.9.0.csv,Anova3,0.96,0.61,0.6,0.6,0.21,0.71,0.74,0.72
camel-2.9.0.csv,Anova4,0.95,0.59,0.6,0.6,0.19,0.66,0.74,0.72
camel-2.9.0.csv,DropCorrelated1,0.95,0.58,0.61,0.59,0.19,0.7,0.75,0.73
camel-2.9.0.csv,DropCorrelated2,0.93,0.56,0.63,0.58,0.17,0.75,0.75,0.73
camel-2.9.0.csv,DropCorrelated3,0.94,0.57,0.6,0.58,0.16,0.68,0.74,0.72
camel-2.9.0.csv,DropCorrelated4,0.94,0.57,0.61,0.58,0.17,0.71,0.75,0.72
camel-2.9.0.csv,SmartCorrelated1,0.93,0.55,0.6,0.57,0.15,0.65,0.74,0.72
camel-2.9.0.csv,SmartCorrelated2,0.94,0.56,0.59,0.57,0.15,0.7,0.73,0.71
camel-2.9.0.csv,SmartCorrelated3,0.94,0.57,0.62,0.59,0.19,0.71,0.75,0.73
camel-2.9.0.csv,SmartCorrelated4,0.93,0.56,0.61,0.58,0.17,0.7,0.74,0.72
camel-2.9.0.csv,RFE-Logistic1,0.91,0.55,0.65,0.57,0.18,0.68,0.76,0.74
camel-2.9.0.csv,RFE-Logistic2,0.95,0.6,0.61,0.6,0.2,0.64,0.75,0.72
camel-2.9.0.csv,RFE-Logistic3,0.94,0.56,0.61,0.58,0.17,0.67,0.75,0.72
camel-2.9.0.csv,RFE-Logistic4,0.93,0.58,0.66,0.6,0.23,0.72,0.78,0.76
camel-2.9.0.csv,Forward1,0.93,0.57,0.64,0.59,0.19,0.73,0.76,0.74
camel-2.9.0.csv,Forward2,0.92,0.56,0.63,0.58,0.18,0.74,0.76,0.74
camel-2.9.0.csv,Forward3,0.93,0.57,0.64,0.59,0.2,0.72,0.77,0.75
camel-2.9.0.csv,Forward4,0.92,0.56,0.64,0.58,0.19,0.74,0.76,0.74
camel-2.9.0.csv,RFE-Random1,0.93,0.54,0.58,0.55,0.11,0.68,0.72,0.7
camel-2.9.0.csv,RFE-Random2,0.96,0.59,0.56,0.57,0.14,0.46,0.71,0.69
camel-2.9.0.csv,RFE-Random3,0.97,0.57,0.52,0.53,0.07,0.56,0.68,0.66
camel-2.9.0.csv,RFE-Random4,0.94,0.57,0.62,0.58,0.18,0.73,0.75,0.73
camel-2.9.0.csv,Backward1,0.96,0.6,0.58,0.59,0.18,0.65,0.73,0.7
camel-2.9.0.csv,Backward2,0.95,0.57,0.57,0.57,0.14,0.65,0.72,0.7
camel-2.9.0.csv,Backward3,0.95,0.58,0.59,0.58,0.17,0.67,0.73,0.71
camel-2.9.0.csv,Backward4,0.95,0.58,0.6,0.59,0.18,0.69,0.74,0.71
camel-2.9.0.csv,Auto-Spearman,0.94,0.57,0.6,0.58,0.16,0.6,0.74,0.72
camel-2.9.0.csv,ATE-FS,0.96,0.64,0.62,0.63,0.26,0.69,0.76,0.73
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-1.4.0.csv,None,0.79,0.65,0.66,0.65,0.31,0.72,0.75,0.74
camel-1.4.0.csv,GSMB,0.68,0.57,0.6,0.57,0.17,0.65,0.66,0.66
camel-1.4.0.csv,IAMB,0.65,0.57,0.59,0.55,0.16,0.65,0.63,0.63
camel-1.4.0.csv,IAMBnPC,0.64,0.57,0.6,0.55,0.16,0.63,0.63,0.63
camel-1.4.0.csv,LRH,0.69,0.59,0.62,0.59,0.2,0.66,0.67,0.67
camel-1.4.0.csv,BAMB,0.67,0.58,0.62,0.58,0.2,0.66,0.65,0.65
camel-1.4.0.csv,FBEDk,0.67,0.57,0.59,0.56,0.16,0.65,0.65,0.65
camel-1.4.0.csv,MMMB,--,--,--,--,--,--,--,
camel-1.4.0.csv,PCMB,0.75,0.55,0.54,0.54,0.08,0.59,0.67,0.66
camel-1.4.0.csv,HITON_MB,0.66,0.56,0.59,0.56,0.15,0.63,0.64,0.64
camel-1.4.0.csv,MBOR,0.64,0.58,0.61,0.55,0.18,0.67,0.62,0.62
camel-1.4.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-1.4.0.csv,STMB,0.66,0.55,0.58,0.55,0.13,0.65,0.64,0.64
camel-1.4.0.csv,KIAMB,0.69,0.59,0.61,0.58,0.2,0.68,0.66,0.66
camel-1.4.0.csv,TIE_P,0.7,0.56,0.57,0.56,0.14,0.63,0.66,0.66
camel-1.4.0.csv,Chi-Square1,0.77,0.64,0.66,0.65,0.3,0.72,0.74,0.74
camel-1.4.0.csv,Chi-Square2,0.76,0.62,0.63,0.62,0.25,0.7,0.72,0.71
camel-1.4.0.csv,Chi-Square3,0.76,0.65,0.7,0.66,0.34,0.75,0.74,0.74
camel-1.4.0.csv,Chi-Square4,0.79,0.67,0.69,0.68,0.36,0.75,0.76,0.76
camel-1.4.0.csv,Mutual-Info1,0.79,0.67,0.67,0.67,0.34,0.74,0.76,0.75
camel-1.4.0.csv,Mutual-Info2,0.79,0.67,0.66,0.66,0.33,0.71,0.75,0.74
camel-1.4.0.csv,Mutual-Info3,0.78,0.65,0.66,0.65,0.31,0.73,0.74,0.74
camel-1.4.0.csv,Mutual-Info4,0.8,0.68,0.69,0.68,0.37,0.77,0.77,0.76
camel-1.4.0.csv,Anova1,0.83,0.72,0.68,0.69,0.39,0.77,0.78,0.76
camel-1.4.0.csv,Anova2,0.81,0.69,0.66,0.67,0.34,0.72,0.76,0.75
camel-1.4.0.csv,Anova3,0.79,0.65,0.64,0.64,0.28,0.72,0.74,0.73
camel-1.4.0.csv,Anova4,0.79,0.66,0.65,0.65,0.31,0.73,0.75,0.74
camel-1.4.0.csv,DropCorrelated1,0.79,0.66,0.66,0.66,0.32,0.7,0.75,0.74
camel-1.4.0.csv,DropCorrelated2,0.75,0.62,0.63,0.62,0.25,0.7,0.71,0.71
camel-1.4.0.csv,DropCorrelated3,0.75,0.62,0.63,0.62,0.25,0.72,0.72,0.71
camel-1.4.0.csv,DropCorrelated4,0.77,0.65,0.67,0.65,0.31,0.73,0.74,0.74
camel-1.4.0.csv,SmartCorrelated1,0.79,0.67,0.67,0.67,0.33,0.72,0.75,0.75
camel-1.4.0.csv,SmartCorrelated2,0.79,0.65,0.64,0.64,0.29,0.74,0.74,0.73
camel-1.4.0.csv,SmartCorrelated3,0.76,0.63,0.64,0.63,0.27,0.72,0.72,0.72
camel-1.4.0.csv,SmartCorrelated4,0.77,0.64,0.66,0.65,0.3,0.73,0.74,0.73
camel-1.4.0.csv,RFE-Logistic1,0.79,0.63,0.58,0.59,0.2,0.67,0.71,0.69
camel-1.4.0.csv,RFE-Logistic2,0.76,0.61,0.61,0.61,0.22,0.67,0.71,0.7
camel-1.4.0.csv,RFE-Logistic3,0.77,0.65,0.66,0.65,0.31,0.76,0.74,0.74
camel-1.4.0.csv,RFE-Logistic4,0.77,0.65,0.67,0.65,0.31,0.72,0.74,0.74
camel-1.4.0.csv,Forward1,0.79,0.67,0.69,0.68,0.36,0.72,0.76,0.76
camel-1.4.0.csv,Forward2,0.79,0.66,0.68,0.67,0.34,0.74,0.75,0.75
camel-1.4.0.csv,Forward3,0.8,0.67,0.68,0.67,0.35,0.74,0.76,0.75
camel-1.4.0.csv,Forward4,0.8,0.68,0.69,0.68,0.37,0.76,0.76,0.76
camel-1.4.0.csv,RFE-Random1,0.74,0.59,0.59,0.59,0.18,0.67,0.69,0.69
camel-1.4.0.csv,RFE-Random2,0.8,0.65,0.59,0.6,0.23,0.65,0.72,0.7
camel-1.4.0.csv,RFE-Random3,0.77,0.61,0.6,0.6,0.21,0.66,0.71,0.7
camel-1.4.0.csv,RFE-Random4,0.74,0.58,0.58,0.58,0.17,0.62,0.69,0.68
camel-1.4.0.csv,Backward1,0.82,0.69,0.63,0.65,0.32,0.7,0.75,0.74
camel-1.4.0.csv,Backward2,0.79,0.67,0.66,0.66,0.33,0.73,0.75,0.74
camel-1.4.0.csv,Backward3,0.8,0.68,0.67,0.67,0.34,0.74,0.76,0.75
camel-1.4.0.csv,Backward4,0.81,0.69,0.67,0.67,0.36,0.76,0.77,0.75
camel-1.4.0.csv,Auto-Spearman,0.8,0.67,0.66,0.66,0.32,0.66,0.75,0.74
camel-1.4.0.csv,ATE-FS,0.8,0.67,0.65,0.66,0.32,0.71,0.75,0.74
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.1.0.csv,None,0.86,0.6,0.64,0.61,0.23,0.71,0.74,0.73
activemq-5.1.0.csv,GSMB,0.83,0.56,0.61,0.57,0.16,0.7,0.71,0.71
activemq-5.1.0.csv,IAMB,0.83,0.55,0.58,0.56,0.13,0.69,0.7,0.69
activemq-5.1.0.csv,IAMBnPC,0.83,0.56,0.6,0.57,0.16,0.7,0.71,0.7
activemq-5.1.0.csv,LRH,0.83,0.55,0.58,0.56,0.13,0.69,0.7,0.69
activemq-5.1.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,FBEDk,0.85,0.56,0.59,0.57,0.15,0.71,0.71,0.7
activemq-5.1.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,PCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.1.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,KIAMB,0.86,0.57,0.58,0.57,0.15,0.67,0.71,0.7
activemq-5.1.0.csv,TIE_P,0.84,0.56,0.59,0.57,0.15,0.69,0.71,0.7
activemq-5.1.0.csv,Chi-Square1,0.84,0.58,0.63,0.59,0.2,0.74,0.73,0.72
activemq-5.1.0.csv,Chi-Square2,0.84,0.58,0.63,0.6,0.21,0.72,0.74,0.73
activemq-5.1.0.csv,Chi-Square3,0.85,0.58,0.63,0.6,0.21,0.71,0.74,0.73
activemq-5.1.0.csv,Chi-Square4,0.85,0.59,0.63,0.6,0.22,0.69,0.74,0.73
activemq-5.1.0.csv,Mutual-Info1,0.88,0.61,0.64,0.62,0.24,0.76,0.75,0.74
