dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
camel-2.9.0.csv,DropCorrelated2,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,DropCorrelated3,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,DropCorrelated4,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,SmartCorrelated1,0.96,0.58,0.53,0.52,0.07,0.53,0.69,0.67
camel-2.9.0.csv,SmartCorrelated2,0.95,0.6,0.55,0.54,0.13,0.55,0.7,0.68
camel-2.9.0.csv,SmartCorrelated3,0.95,0.59,0.55,0.55,0.13,0.55,0.7,0.68
camel-2.9.0.csv,SmartCorrelated4,0.95,0.6,0.56,0.56,0.14,0.56,0.71,0.69
camel-2.9.0.csv,RFE-Logistic1,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,RFE-Logistic2,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,RFE-Logistic3,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,RFE-Logistic4,0.88,0.44,0.5,0.45,0,0.5,0.6,0.6
camel-2.9.0.csv,Forward1,0.8,0.54,0.77,0.53,0.21,0.77,0.78,0.78
camel-2.9.0.csv,Forward2,0.8,0.54,0.76,0.53,0.21,0.76,0.78,0.78
camel-2.9.0.csv,Forward3,0.8,0.54,0.74,0.53,0.2,0.74,0.77,0.77
camel-2.9.0.csv,Forward4,0.8,0.54,0.74,0.52,0.2,0.74,0.77,0.77
camel-2.9.0.csv,RFE-Random1,0.95,0.55,0.56,0.55,0.1,0.56,0.71,0.69
camel-2.9.0.csv,RFE-Random2,0.64,0.52,0.68,0.44,0.12,0.68,0.66,0.66
camel-2.9.0.csv,RFE-Random3,0.83,0.53,0.63,0.51,0.12,0.63,0.72,0.72
camel-2.9.0.csv,RFE-Random4,0.85,0.53,0.61,0.52,0.11,0.61,0.71,0.71
camel-2.9.0.csv,Backward1,0.8,0.54,0.77,0.53,0.22,0.77,0.79,0.79
camel-2.9.0.csv,Backward2,0.81,0.55,0.77,0.54,0.23,0.77,0.79,0.79
camel-2.9.0.csv,Backward3,0.83,0.55,0.78,0.55,0.24,0.78,0.8,0.8
camel-2.9.0.csv,Backward4,0.83,0.55,0.78,0.55,0.24,0.78,0.81,0.8
camel-2.9.0.csv,Auto-Spearman,0.86,0.56,0.76,0.57,0.25,0.76,0.81,0.81
camel-2.9.0.csv,ATE-FS,0.83,0.55,0.74,0.54,0.21,0.74,0.78,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-1.4.0.csv,None,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,GSMB,0.54,0.57,0.62,0.5,0.19,0.62,0.54,0.55
camel-1.4.0.csv,IAMB,0.54,0.58,0.63,0.51,0.2,0.63,0.55,0.56
camel-1.4.0.csv,IAMBnPC,0.54,0.58,0.63,0.51,0.2,0.63,0.55,0.55
camel-1.4.0.csv,LRH,0.54,0.57,0.62,0.5,0.19,0.62,0.54,0.55
camel-1.4.0.csv,BAMB,0.54,0.57,0.62,0.51,0.19,0.62,0.55,0.55
camel-1.4.0.csv,FBEDk,0.54,0.58,0.62,0.51,0.19,0.62,0.55,0.55
camel-1.4.0.csv,MMMB,0.54,0.58,0.63,0.51,0.2,0.63,0.55,0.55
camel-1.4.0.csv,PCMB,0.54,0.58,0.63,0.51,0.2,0.63,0.54,0.55
camel-1.4.0.csv,HITON_MB,0.54,0.58,0.63,0.51,0.21,0.63,0.55,0.55
camel-1.4.0.csv,MBOR,0.54,0.58,0.63,0.51,0.2,0.63,0.54,0.55
camel-1.4.0.csv,IPCMB,--,--,--,--,--,--,--,
camel-1.4.0.csv,STMB,0.54,0.58,0.63,0.51,0.2,0.63,0.55,0.55
camel-1.4.0.csv,KIAMB,0.54,0.58,0.62,0.51,0.2,0.62,0.55,0.55
camel-1.4.0.csv,TIE_P,0.52,0.58,0.63,0.49,0.2,0.63,0.52,0.53
camel-1.4.0.csv,Chi-Square1,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,Chi-Square2,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,Chi-Square3,0.68,0.36,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,Chi-Square4,0.68,0.36,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,Mutual-Info1,0.73,0.65,0.72,0.65,0.36,0.72,0.72,0.72
camel-1.4.0.csv,Mutual-Info2,0.74,0.65,0.71,0.65,0.35,0.71,0.73,0.73
camel-1.4.0.csv,Mutual-Info3,0.75,0.66,0.71,0.67,0.36,0.71,0.74,0.74
camel-1.4.0.csv,Mutual-Info4,0.71,0.64,0.71,0.64,0.35,0.71,0.71,0.71
camel-1.4.0.csv,Anova1,0.73,0.65,0.71,0.65,0.35,0.71,0.72,0.72
camel-1.4.0.csv,Anova2,0.76,0.66,0.72,0.67,0.38,0.72,0.75,0.75
camel-1.4.0.csv,Anova3,0.73,0.64,0.71,0.65,0.34,0.71,0.72,0.72
camel-1.4.0.csv,Anova4,0.7,0.63,0.7,0.63,0.32,0.7,0.7,0.7
camel-1.4.0.csv,DropCorrelated1,0.68,0.36,0.51,0.4,0.01,0.51,0.54,0.56
camel-1.4.0.csv,DropCorrelated2,0.68,0.36,0.51,0.41,0.02,0.51,0.54,0.56
camel-1.4.0.csv,DropCorrelated3,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,DropCorrelated4,0.67,0.36,0.51,0.4,0.02,0.51,0.53,0.56
camel-1.4.0.csv,SmartCorrelated1,0.81,0.7,0.65,0.66,0.34,0.65,0.76,0.74
camel-1.4.0.csv,SmartCorrelated2,0.79,0.66,0.64,0.65,0.3,0.64,0.74,0.73
camel-1.4.0.csv,SmartCorrelated3,0.83,0.72,0.68,0.69,0.39,0.68,0.78,0.76
camel-1.4.0.csv,SmartCorrelated4,0.65,0.59,0.63,0.58,0.21,0.63,0.65,0.65
camel-1.4.0.csv,RFE-Logistic1,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,RFE-Logistic2,0.67,0.36,0.51,0.4,0.02,0.51,0.54,0.56
camel-1.4.0.csv,RFE-Logistic3,0.68,0.37,0.52,0.41,0.03,0.52,0.54,0.57
camel-1.4.0.csv,RFE-Logistic4,0.67,0.36,0.51,0.4,0.02,0.51,0.54,0.56
camel-1.4.0.csv,Forward1,0.83,0.73,0.64,0.66,0.36,0.64,0.76,0.74
camel-1.4.0.csv,Forward2,0.83,0.72,0.64,0.66,0.36,0.64,0.76,0.74
camel-1.4.0.csv,Forward3,0.83,0.73,0.66,0.67,0.37,0.66,0.77,0.75
camel-1.4.0.csv,Forward4,0.83,0.73,0.66,0.68,0.38,0.66,0.77,0.76
camel-1.4.0.csv,RFE-Random1,0.67,0.61,0.67,0.6,0.28,0.67,0.67,0.67
camel-1.4.0.csv,RFE-Random2,0.79,0.58,0.54,0.53,0.1,0.54,0.68,0.67
camel-1.4.0.csv,RFE-Random3,0.65,0.61,0.68,0.59,0.28,0.68,0.66,0.66
camel-1.4.0.csv,RFE-Random4,0.69,0.62,0.67,0.61,0.28,0.67,0.68,0.68
camel-1.4.0.csv,Backward1,0.75,0.66,0.73,0.67,0.38,0.73,0.74,0.74
camel-1.4.0.csv,Backward2,0.69,0.64,0.72,0.63,0.35,0.72,0.7,0.7
camel-1.4.0.csv,Backward3,0.72,0.64,0.7,0.64,0.34,0.7,0.72,0.72
camel-1.4.0.csv,Backward4,0.73,0.65,0.71,0.65,0.35,0.71,0.72,0.72
camel-1.4.0.csv,Auto-Spearman,0.72,0.64,0.7,0.64,0.33,0.7,0.72,0.71
camel-1.4.0.csv,ATE-FS,0.75,0.66,0.72,0.67,0.38,0.72,0.75,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.1.0.csv,None,0.85,0.61,0.7,0.63,0.3,0.7,0.78,0.77
activemq-5.1.0.csv,GSMB,0.64,0.57,0.72,0.51,0.24,0.72,0.67,0.67
activemq-5.1.0.csv,IAMB,0.64,0.57,0.73,0.51,0.25,0.73,0.67,0.67
activemq-5.1.0.csv,IAMBnPC,0.61,0.56,0.7,0.49,0.22,0.7,0.64,0.64
activemq-5.1.0.csv,LRH,0.64,0.57,0.72,0.51,0.24,0.72,0.67,0.67
activemq-5.1.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,FBEDk,0.63,0.57,0.72,0.51,0.24,0.72,0.66,0.66
activemq-5.1.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,PCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,HITON_MB,0.63,0.56,0.7,0.5,0.22,0.7,0.66,0.66
activemq-5.1.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.1.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,KIAMB,0.64,0.56,0.72,0.51,0.24,0.72,0.67,0.67
activemq-5.1.0.csv,TIE_P,0.92,0.64,0.52,0.51,0.1,0.52,0.68,0.66
activemq-5.1.0.csv,Chi-Square1,0.86,0.62,0.69,0.64,0.3,0.69,0.78,0.77
activemq-5.1.0.csv,Chi-Square2,0.85,0.61,0.7,0.64,0.3,0.7,0.78,0.77
activemq-5.1.0.csv,Chi-Square3,0.85,0.61,0.7,0.63,0.29,0.7,0.78,0.77
activemq-5.1.0.csv,Chi-Square4,0.85,0.61,0.7,0.63,0.29,0.7,0.78,0.77
activemq-5.1.0.csv,Mutual-Info1,0.73,0.58,0.72,0.56,0.26,0.72,0.72,0.72
activemq-5.1.0.csv,Mutual-Info2,0.74,0.58,0.73,0.57,0.27,0.73,0.73,0.73
activemq-5.1.0.csv,Mutual-Info3,0.73,0.58,0.74,0.57,0.28,0.74,0.73,0.73
activemq-5.1.0.csv,Mutual-Info4,0.74,0.58,0.74,0.57,0.28,0.74,0.74,0.74
activemq-5.1.0.csv,Anova1,0.73,0.57,0.7,0.56,0.24,0.7,0.71,0.71
activemq-5.1.0.csv,Anova2,0.71,0.58,0.73,0.55,0.26,0.73,0.72,0.71
activemq-5.1.0.csv,Anova3,0.72,0.58,0.73,0.56,0.26,0.73,0.72,0.72
activemq-5.1.0.csv,Anova4,0.68,0.57,0.73,0.53,0.25,0.73,0.69,0.69
activemq-5.1.0.csv,DropCorrelated1,0.92,0.61,0.52,0.52,0.1,0.52,0.68,0.66
activemq-5.1.0.csv,DropCorrelated2,0.92,0.66,0.54,0.54,0.15,0.54,0.69,0.67
activemq-5.1.0.csv,DropCorrelated3,0.92,0.67,0.55,0.56,0.17,0.55,0.7,0.68
activemq-5.1.0.csv,DropCorrelated4,0.87,0.62,0.69,0.64,0.3,0.69,0.78,0.77
activemq-5.1.0.csv,SmartCorrelated1,0.73,0.57,0.71,0.56,0.25,0.71,0.72,0.72
activemq-5.1.0.csv,SmartCorrelated2,0.74,0.58,0.72,0.57,0.26,0.72,0.73,0.73
activemq-5.1.0.csv,SmartCorrelated3,0.83,0.6,0.7,0.62,0.28,0.7,0.77,0.76
activemq-5.1.0.csv,SmartCorrelated4,0.81,0.6,0.72,0.61,0.29,0.72,0.77,0.77
activemq-5.1.0.csv,RFE-Logistic1,0.75,0.59,0.75,0.58,0.29,0.75,0.75,0.75
activemq-5.1.0.csv,RFE-Logistic2,0.92,0.72,0.55,0.56,0.19,0.55,0.7,0.68
activemq-5.1.0.csv,RFE-Logistic3,0.88,0.63,0.67,0.64,0.3,0.67,0.78,0.76
activemq-5.1.0.csv,RFE-Logistic4,0.87,0.62,0.68,0.64,0.29,0.68,0.77,0.76
activemq-5.1.0.csv,Forward1,0.91,0.66,0.63,0.63,0.28,0.63,0.76,0.73
activemq-5.1.0.csv,Forward2,0.88,0.62,0.66,0.64,0.28,0.66,0.77,0.75
activemq-5.1.0.csv,Forward3,0.88,0.63,0.66,0.64,0.29,0.66,0.77,0.76
activemq-5.1.0.csv,Forward4,0.88,0.62,0.66,0.64,0.28,0.66,0.77,0.75
activemq-5.1.0.csv,RFE-Random1,0.9,0.59,0.54,0.54,0.11,0.54,0.69,0.67
activemq-5.1.0.csv,RFE-Random2,0.79,0.54,0.6,0.55,0.13,0.6,0.69,0.69
activemq-5.1.0.csv,RFE-Random3,0.72,0.58,0.74,0.56,0.27,0.74,0.73,0.72
activemq-5.1.0.csv,RFE-Random4,0.72,0.58,0.74,0.56,0.28,0.74,0.73,0.73
activemq-5.1.0.csv,Backward1,0.74,0.59,0.76,0.58,0.31,0.76,0.75,0.75
activemq-5.1.0.csv,Backward2,0.74,0.59,0.76,0.58,0.31,0.76,0.75,0.75
activemq-5.1.0.csv,Backward3,0.77,0.59,0.74,0.6,0.3,0.74,0.76,0.76
activemq-5.1.0.csv,Backward4,0.77,0.59,0.74,0.6,0.3,0.74,0.76,0.76
activemq-5.1.0.csv,Auto-Spearman,0.68,0.57,0.71,0.53,0.24,0.71,0.69,0.69
activemq-5.1.0.csv,ATE-FS,0.82,0.6,0.73,0.62,0.3,0.73,0.77,0.77
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
jruby-1.7.0.preview1.csv,None,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,GSMB,0.65,0.54,0.67,0.48,0.16,0.67,0.65,0.65
jruby-1.7.0.preview1.csv,IAMB,0.65,0.53,0.66,0.47,0.15,0.66,0.65,0.65
jruby-1.7.0.preview1.csv,IAMBnPC,0.65,0.54,0.67,0.48,0.16,0.67,0.65,0.65
jruby-1.7.0.preview1.csv,LRH,0.64,0.54,0.67,0.47,0.16,0.67,0.65,0.65
jruby-1.7.0.preview1.csv,BAMB,0.64,0.54,0.68,0.47,0.17,0.68,0.65,0.65
jruby-1.7.0.preview1.csv,FBEDk,0.63,0.54,0.67,0.47,0.16,0.67,0.64,0.64
jruby-1.7.0.preview1.csv,MMMB,0.64,0.54,0.67,0.47,0.16,0.67,0.65,0.65
jruby-1.7.0.preview1.csv,PCMB,0.35,0.53,0.61,0.3,0.11,0.61,0.41,0.44
jruby-1.7.0.preview1.csv,HITON_MB,0.64,0.54,0.66,0.47,0.15,0.66,0.64,0.64
jruby-1.7.0.preview1.csv,MBOR,0.65,0.54,0.67,0.48,0.16,0.67,0.66,0.66
jruby-1.7.0.preview1.csv,IPCMB,0.35,0.53,0.61,0.3,0.11,0.61,0.41,0.44
jruby-1.7.0.preview1.csv,STMB,0.63,0.53,0.66,0.46,0.15,0.66,0.64,0.64
jruby-1.7.0.preview1.csv,KIAMB,0.63,0.54,0.66,0.46,0.15,0.66,0.64,0.64
jruby-1.7.0.preview1.csv,TIE_P,0.73,0.54,0.67,0.51,0.17,0.67,0.7,0.7
jruby-1.7.0.preview1.csv,Chi-Square1,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,Chi-Square2,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,Chi-Square3,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,Chi-Square4,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,Mutual-Info1,0.79,0.57,0.73,0.57,0.25,0.73,0.76,0.76
jruby-1.7.0.preview1.csv,Mutual-Info2,0.77,0.57,0.74,0.56,0.25,0.74,0.76,0.76
jruby-1.7.0.preview1.csv,Mutual-Info3,0.78,0.57,0.74,0.56,0.25,0.74,0.76,0.76
jruby-1.7.0.preview1.csv,Mutual-Info4,0.78,0.57,0.74,0.57,0.26,0.74,0.76,0.76
jruby-1.7.0.preview1.csv,Anova1,0.83,0.59,0.74,0.6,0.29,0.74,0.78,0.78
jruby-1.7.0.preview1.csv,Anova2,0.78,0.57,0.74,0.56,0.25,0.74,0.76,0.76
jruby-1.7.0.preview1.csv,Anova3,0.79,0.58,0.76,0.58,0.28,0.76,0.77,0.77
jruby-1.7.0.preview1.csv,Anova4,0.81,0.59,0.79,0.6,0.32,0.79,0.8,0.8
jruby-1.7.0.preview1.csv,DropCorrelated1,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,DropCorrelated2,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,DropCorrelated3,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,DropCorrelated4,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,SmartCorrelated1,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,SmartCorrelated2,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,SmartCorrelated3,0.68,0.39,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,SmartCorrelated4,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,RFE-Logistic1,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,RFE-Logistic2,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,RFE-Logistic3,0.68,0.34,0.49,0.36,-0.03,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,RFE-Logistic4,0.68,0.34,0.49,0.36,-0.04,0.49,0.47,0.51
jruby-1.7.0.preview1.csv,Forward1,0.92,0.65,0.73,0.68,0.37,0.73,0.82,0.8
jruby-1.7.0.preview1.csv,Forward2,0.91,0.64,0.72,0.67,0.35,0.72,0.81,0.8
jruby-1.7.0.preview1.csv,Forward3,0.91,0.64,0.72,0.67,0.35,0.72,0.81,0.79
jruby-1.7.0.preview1.csv,Forward4,0.92,0.66,0.74,0.69,0.39,0.74,0.83,0.81
jruby-1.7.0.preview1.csv,RFE-Random1,0.89,0.55,0.54,0.54,0.09,0.54,0.68,0.67
jruby-1.7.0.preview1.csv,RFE-Random2,0.8,0.58,0.77,0.59,0.3,0.77,0.79,0.79
jruby-1.7.0.preview1.csv,RFE-Random3,0.8,0.58,0.76,0.58,0.29,0.76,0.78,0.78
jruby-1.7.0.preview1.csv,RFE-Random4,0.8,0.58,0.76,0.59,0.29,0.76,0.78,0.78
jruby-1.7.0.preview1.csv,Backward1,0.82,0.58,0.75,0.59,0.28,0.75,0.78,0.78
jruby-1.7.0.preview1.csv,Backward2,0.82,0.59,0.77,0.6,0.31,0.77,0.8,0.79
jruby-1.7.0.preview1.csv,Backward3,0.8,0.58,0.75,0.58,0.27,0.75,0.77,0.77
jruby-1.7.0.preview1.csv,Backward4,0.8,0.57,0.73,0.57,0.25,0.73,0.77,0.76
jruby-1.7.0.preview1.csv,Auto-Spearman,0.91,0.63,0.69,0.65,0.32,0.69,0.8,0.78
jruby-1.7.0.preview1.csv,ATE-FS,0.91,0.63,0.69,0.65,0.32,0.69,0.8,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
wicket-1.3.0-incubating-beta-1.csv,None,0.91,0.68,0.6,0.6,0.25,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,GSMB,0.63,0.55,0.69,0.48,0.19,0.69,0.65,0.65
wicket-1.3.0-incubating-beta-1.csv,IAMB,0.64,0.54,0.68,0.48,0.17,0.68,0.65,0.65
wicket-1.3.0-incubating-beta-1.csv,IAMBnPC,0.61,0.55,0.69,0.47,0.19,0.69,0.64,0.64
wicket-1.3.0-incubating-beta-1.csv,LRH,0.64,0.54,0.68,0.48,0.18,0.68,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,BAMB,0.62,0.55,0.7,0.48,0.2,0.7,0.65,0.65
wicket-1.3.0-incubating-beta-1.csv,FBEDk,0.64,0.54,0.68,0.48,0.18,0.68,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,MMMB,0.63,0.55,0.7,0.48,0.2,0.7,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,PCMB,0.57,0.54,0.67,0.44,0.17,0.67,0.6,0.6
wicket-1.3.0-incubating-beta-1.csv,HITON_MB,0.63,0.55,0.69,0.48,0.19,0.69,0.65,0.65
wicket-1.3.0-incubating-beta-1.csv,MBOR,0.63,0.55,0.7,0.48,0.19,0.7,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,IPCMB,0.57,0.54,0.67,0.44,0.17,0.67,0.61,0.61
wicket-1.3.0-incubating-beta-1.csv,STMB,0.64,0.55,0.69,0.49,0.19,0.69,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,KIAMB,0.64,0.54,0.68,0.48,0.18,0.68,0.66,0.66
wicket-1.3.0-incubating-beta-1.csv,TIE_P,0.32,0.18,0.5,0.19,0.02,0.5,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,Chi-Square1,0.91,0.7,0.6,0.6,0.26,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,Chi-Square2,0.91,0.7,0.6,0.6,0.25,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,Chi-Square3,0.91,0.7,0.6,0.6,0.25,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,Chi-Square4,0.91,0.68,0.6,0.6,0.25,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info1,0.83,0.61,0.8,0.63,0.36,0.8,0.81,0.81
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info2,0.84,0.61,0.81,0.64,0.38,0.81,0.83,0.82
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info3,0.85,0.61,0.8,0.64,0.37,0.8,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info4,0.84,0.61,0.81,0.64,0.37,0.81,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Anova1,0.82,0.61,0.83,0.63,0.38,0.83,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Anova2,0.83,0.61,0.82,0.64,0.38,0.82,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Anova3,0.84,0.61,0.8,0.64,0.37,0.8,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Anova4,0.84,0.61,0.79,0.64,0.36,0.79,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated1,0.29,0.22,0.52,0.18,0.02,0.52,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated2,0.29,0.22,0.52,0.18,0.02,0.52,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated3,0.29,0.22,0.52,0.19,0.03,0.52,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated4,0.29,0.17,0.52,0.19,0.02,0.52,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated1,0.3,0.17,0.53,0.19,0.03,0.53,0.21,0.35
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated2,0.3,0.17,0.53,0.19,0.03,0.53,0.21,0.35
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated3,0.31,0.17,0.53,0.19,0.03,0.53,0.21,0.35
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated4,0.31,0.17,0.53,0.2,0.03,0.53,0.21,0.35
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic1,0.32,0.23,0.54,0.21,0.05,0.54,0.22,0.36
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic2,0.29,0.22,0.53,0.19,0.03,0.53,0.2,0.34
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic3,0.91,0.7,0.6,0.6,0.26,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic4,0.91,0.7,0.6,0.6,0.26,0.6,0.73,0.71
wicket-1.3.0-incubating-beta-1.csv,Forward1,0.82,0.6,0.77,0.61,0.32,0.77,0.8,0.79
wicket-1.3.0-incubating-beta-1.csv,Forward2,0.83,0.6,0.78,0.62,0.34,0.78,0.8,0.8
wicket-1.3.0-incubating-beta-1.csv,Forward3,0.76,0.57,0.76,0.56,0.28,0.76,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,Forward4,0.76,0.58,0.76,0.57,0.28,0.76,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,RFE-Random1,0.69,0.56,0.74,0.52,0.24,0.74,0.71,0.71
wicket-1.3.0-incubating-beta-1.csv,RFE-Random2,0.79,0.58,0.74,0.58,0.28,0.74,0.77,0.76
wicket-1.3.0-incubating-beta-1.csv,RFE-Random3,0.92,0.62,0.56,0.57,0.16,0.56,0.71,0.69
wicket-1.3.0-incubating-beta-1.csv,RFE-Random4,0.76,0.56,0.68,0.55,0.21,0.68,0.72,0.72
wicket-1.3.0-incubating-beta-1.csv,Backward1,0.83,0.62,0.84,0.64,0.4,0.84,0.83,0.83
wicket-1.3.0-incubating-beta-1.csv,Backward2,0.75,0.58,0.78,0.57,0.3,0.78,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,Backward3,0.76,0.58,0.78,0.57,0.3,0.78,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,Backward4,0.75,0.58,0.78,0.57,0.3,0.78,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,Auto-Spearman,0.78,0.58,0.74,0.58,0.27,0.74,0.76,0.76
wicket-1.3.0-incubating-beta-1.csv,ATE-FS,0.83,0.61,0.82,0.63,0.37,0.82,0.82,0.82
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.2.csv,None,0.69,0.39,0.5,0.4,0.01,0.5,0.6,0.6
hbase-0.95.2.csv,GSMB,0.49,0.59,0.6,0.49,0.19,0.6,0.46,0.47
hbase-0.95.2.csv,IAMB,0.5,0.59,0.61,0.5,0.2,0.61,0.47,0.48
hbase-0.95.2.csv,IAMBnPC,0.5,0.59,0.6,0.49,0.19,0.6,0.46,0.48
hbase-0.95.2.csv,LRH,0.5,0.59,0.61,0.5,0.2,0.61,0.47,0.48
hbase-0.95.2.csv,BAMB,0.49,0.59,0.6,0.49,0.19,0.6,0.46,0.47
hbase-0.95.2.csv,FBEDk,0.5,0.59,0.61,0.5,0.2,0.61,0.47,0.48
hbase-0.95.2.csv,MMMB,0.5,0.59,0.6,0.5,0.2,0.6,0.47,0.48
hbase-0.95.2.csv,PCMB,0.7,0.65,0.67,0.65,0.32,0.67,0.7,0.7
hbase-0.95.2.csv,HITON_MB,0.5,0.6,0.61,0.5,0.2,0.61,0.46,0.48
hbase-0.95.2.csv,MBOR,0.5,0.59,0.6,0.49,0.19,0.6,0.46,0.48
hbase-0.95.2.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.2.csv,STMB,0.49,0.59,0.6,0.49,0.19,0.6,0.46,0.47
hbase-0.95.2.csv,KIAMB,0.5,0.59,0.61,0.5,0.2,0.61,0.47,0.49
hbase-0.95.2.csv,TIE_P,0.5,0.59,0.6,0.49,0.19,0.6,0.46,0.48
hbase-0.95.2.csv,Chi-Square1,0.69,0.44,0.5,0.41,0.02,0.5,0.6,0.6
hbase-0.95.2.csv,Chi-Square2,0.69,0.44,0.5,0.41,0.02,0.5,0.6,0.6
hbase-0.95.2.csv,Chi-Square3,0.69,0.44,0.5,0.41,0.02,0.5,0.6,0.6
hbase-0.95.2.csv,Chi-Square4,0.69,0.44,0.5,0.41,0.02,0.5,0.6,0.6
