dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
hbase-0.95.2.csv,Anova4,0.77,0.7,0.68,0.69,0.38,0.74,0.76,0.75
hbase-0.95.2.csv,DropCorrelated1,0.77,0.7,0.68,0.69,0.38,0.76,0.76,0.75
hbase-0.95.2.csv,DropCorrelated2,0.76,0.69,0.69,0.69,0.38,0.77,0.76,0.75
hbase-0.95.2.csv,DropCorrelated3,0.77,0.7,0.68,0.69,0.38,0.77,0.76,0.75
hbase-0.95.2.csv,DropCorrelated4,0.77,0.7,0.69,0.7,0.4,0.77,0.76,0.76
hbase-0.95.2.csv,SmartCorrelated1,0.77,0.69,0.67,0.68,0.36,0.75,0.76,0.75
hbase-0.95.2.csv,SmartCorrelated2,0.77,0.7,0.68,0.68,0.37,0.77,0.76,0.75
hbase-0.95.2.csv,SmartCorrelated3,0.77,0.7,0.68,0.69,0.39,0.76,0.77,0.76
hbase-0.95.2.csv,SmartCorrelated4,0.78,0.71,0.68,0.69,0.39,0.76,0.77,0.76
hbase-0.95.2.csv,RFE-Logistic1,0.67,0.59,0.6,0.59,0.18,0.66,0.66,0.66
hbase-0.95.2.csv,RFE-Logistic2,0.71,0.63,0.64,0.64,0.28,0.72,0.7,0.7
hbase-0.95.2.csv,RFE-Logistic3,0.68,0.62,0.64,0.62,0.26,0.7,0.68,0.68
hbase-0.95.2.csv,RFE-Logistic4,0.71,0.64,0.65,0.64,0.28,0.73,0.7,0.7
hbase-0.95.2.csv,Forward1,0.75,0.67,0.66,0.66,0.33,0.72,0.74,0.73
hbase-0.95.2.csv,Forward2,0.74,0.66,0.65,0.65,0.31,0.72,0.73,0.72
hbase-0.95.2.csv,Forward3,0.75,0.67,0.66,0.67,0.34,0.73,0.74,0.74
hbase-0.95.2.csv,Forward4,0.75,0.68,0.68,0.68,0.36,0.76,0.75,0.74
hbase-0.95.2.csv,RFE-Random1,0.74,0.65,0.52,0.46,0.1,0.51,0.68,0.66
hbase-0.95.2.csv,RFE-Random2,0.73,0.66,0.66,0.65,0.31,0.72,0.72,0.72
hbase-0.95.2.csv,RFE-Random3,0.74,0.66,0.66,0.66,0.32,0.74,0.73,0.73
hbase-0.95.2.csv,RFE-Random4,0.74,0.66,0.66,0.66,0.32,0.74,0.73,0.73
hbase-0.95.2.csv,Backward1,0.74,0.66,0.65,0.66,0.31,0.73,0.73,0.73
hbase-0.95.2.csv,Backward2,0.74,0.67,0.66,0.67,0.33,0.74,0.74,0.73
hbase-0.95.2.csv,Backward3,0.77,0.71,0.69,0.7,0.4,0.76,0.77,0.76
hbase-0.95.2.csv,Backward4,0.76,0.69,0.69,0.69,0.38,0.76,0.76,0.75
hbase-0.95.2.csv,Auto-Spearman,0.78,0.72,0.69,0.7,0.41,0.69,0.77,0.76
hbase-0.95.2.csv,ATE-FS,0.77,0.69,0.67,0.68,0.36,0.76,0.76,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.0.0.csv,None,0.89,0.79,0.81,0.8,0.6,0.92,0.86,0.85
activemq-5.0.0.csv,GSMB,0.87,0.76,0.77,0.76,0.52,0.87,0.83,0.82
activemq-5.0.0.csv,IAMB,0.87,0.76,0.77,0.76,0.53,0.88,0.84,0.83
activemq-5.0.0.csv,IAMBnPC,0.87,0.76,0.78,0.76,0.53,0.87,0.84,0.83
activemq-5.0.0.csv,LRH,0.87,0.75,0.77,0.76,0.53,0.87,0.84,0.83
activemq-5.0.0.csv,BAMB,0.87,0.76,0.78,0.77,0.54,0.88,0.84,0.83
activemq-5.0.0.csv,FBEDk,0.87,0.75,0.77,0.76,0.52,0.88,0.84,0.83
activemq-5.0.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.0.0.csv,PCMB,0.85,0.72,0.72,0.72,0.44,0.81,0.8,0.79
activemq-5.0.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.0.0.csv,MBOR,0.88,0.77,0.79,0.78,0.56,0.88,0.85,0.84
activemq-5.0.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.0.0.csv,STMB,0.87,0.75,0.78,0.76,0.53,0.87,0.84,0.83
activemq-5.0.0.csv,KIAMB,0.87,0.76,0.78,0.77,0.54,0.87,0.84,0.83
activemq-5.0.0.csv,TIE_P,0.87,0.76,0.78,0.77,0.54,0.88,0.84,0.83
activemq-5.0.0.csv,Chi-Square1,0.79,0.66,0.71,0.67,0.37,0.82,0.77,0.76
activemq-5.0.0.csv,Chi-Square2,0.8,0.66,0.72,0.68,0.37,0.83,0.77,0.77
activemq-5.0.0.csv,Chi-Square3,0.8,0.66,0.7,0.67,0.36,0.84,0.77,0.76
activemq-5.0.0.csv,Chi-Square4,0.81,0.67,0.72,0.69,0.39,0.84,0.78,0.78
activemq-5.0.0.csv,Mutual-Info1,0.87,0.75,0.79,0.76,0.53,0.87,0.84,0.83
activemq-5.0.0.csv,Mutual-Info2,0.88,0.77,0.8,0.78,0.57,0.9,0.85,0.84
activemq-5.0.0.csv,Mutual-Info3,0.88,0.77,0.79,0.78,0.56,0.89,0.85,0.84
activemq-5.0.0.csv,Mutual-Info4,0.88,0.78,0.79,0.78,0.56,0.9,0.85,0.84
activemq-5.0.0.csv,Anova1,0.87,0.76,0.77,0.76,0.53,0.81,0.84,0.83
activemq-5.0.0.csv,Anova2,0.88,0.78,0.75,0.76,0.53,0.84,0.83,0.82
activemq-5.0.0.csv,Anova3,0.88,0.79,0.78,0.78,0.56,0.87,0.85,0.84
activemq-5.0.0.csv,Anova4,0.89,0.79,0.77,0.78,0.56,0.89,0.84,0.83
activemq-5.0.0.csv,DropCorrelated1,0.89,0.79,0.79,0.79,0.58,0.9,0.85,0.84
activemq-5.0.0.csv,DropCorrelated2,0.89,0.79,0.82,0.8,0.6,0.91,0.86,0.86
activemq-5.0.0.csv,DropCorrelated3,0.89,0.79,0.8,0.79,0.59,0.91,0.86,0.85
activemq-5.0.0.csv,DropCorrelated4,0.89,0.8,0.8,0.8,0.6,0.91,0.86,0.85
activemq-5.0.0.csv,SmartCorrelated1,0.89,0.8,0.79,0.79,0.59,0.91,0.86,0.85
activemq-5.0.0.csv,SmartCorrelated2,0.89,0.79,0.82,0.8,0.6,0.92,0.86,0.86
activemq-5.0.0.csv,SmartCorrelated3,0.89,0.8,0.8,0.79,0.59,0.92,0.86,0.85
activemq-5.0.0.csv,SmartCorrelated4,0.89,0.8,0.79,0.79,0.59,0.91,0.86,0.85
activemq-5.0.0.csv,RFE-Logistic1,0.82,0.67,0.7,0.68,0.37,0.81,0.78,0.77
activemq-5.0.0.csv,RFE-Logistic2,0.82,0.67,0.69,0.67,0.35,0.8,0.77,0.76
activemq-5.0.0.csv,RFE-Logistic3,0.82,0.67,0.67,0.67,0.33,0.82,0.76,0.75
activemq-5.0.0.csv,RFE-Logistic4,0.83,0.69,0.71,0.7,0.4,0.85,0.79,0.78
activemq-5.0.0.csv,Forward1,0.85,0.73,0.76,0.74,0.49,0.87,0.82,0.81
activemq-5.0.0.csv,Forward2,0.86,0.74,0.78,0.75,0.52,0.89,0.83,0.83
activemq-5.0.0.csv,Forward3,0.86,0.75,0.8,0.76,0.54,0.89,0.84,0.83
activemq-5.0.0.csv,Forward4,0.87,0.76,0.76,0.76,0.52,0.89,0.83,0.82
activemq-5.0.0.csv,RFE-Random1,0.81,0.64,0.65,0.64,0.29,0.74,0.75,0.74
activemq-5.0.0.csv,RFE-Random2,0.84,0.66,0.56,0.57,0.2,0.54,0.71,0.69
activemq-5.0.0.csv,RFE-Random3,0.81,0.67,0.71,0.69,0.38,0.81,0.78,0.77
activemq-5.0.0.csv,RFE-Random4,0.84,0.7,0.69,0.69,0.38,0.84,0.78,0.77
activemq-5.0.0.csv,Backward1,0.87,0.76,0.8,0.77,0.55,0.89,0.85,0.84
activemq-5.0.0.csv,Backward2,0.89,0.79,0.8,0.79,0.58,0.89,0.86,0.85
activemq-5.0.0.csv,Backward3,0.88,0.78,0.79,0.78,0.57,0.89,0.85,0.84
activemq-5.0.0.csv,Backward4,0.89,0.8,0.78,0.79,0.58,0.9,0.85,0.84
activemq-5.0.0.csv,Auto-Spearman,0.89,0.8,0.8,0.8,0.6,0.8,0.86,0.85
activemq-5.0.0.csv,ATE-FS,0.88,0.77,0.78,0.77,0.55,0.88,0.84,0.83
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.8.0.csv,None,0.93,0.67,0.6,0.62,0.26,0.86,0.74,0.72
activemq-5.8.0.csv,GSMB,0.92,0.64,0.61,0.62,0.25,0.81,0.75,0.73
activemq-5.8.0.csv,IAMB,0.92,0.64,0.62,0.63,0.25,0.8,0.75,0.73
activemq-5.8.0.csv,IAMBnPC,0.89,0.58,0.61,0.59,0.19,0.78,0.74,0.72
activemq-5.8.0.csv,LRH,0.92,0.63,0.61,0.62,0.24,0.82,0.75,0.72
activemq-5.8.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,FBEDk,0.88,0.59,0.65,0.61,0.24,0.8,0.76,0.75
activemq-5.8.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,PCMB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.8.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.8.0.csv,KIAMB,0.92,0.64,0.61,0.62,0.24,0.82,0.75,0.72
activemq-5.8.0.csv,TIE_P,0.93,0.68,0.6,0.63,0.27,0.83,0.75,0.72
activemq-5.8.0.csv,Chi-Square1,0.87,0.58,0.65,0.6,0.22,0.8,0.75,0.74
activemq-5.8.0.csv,Chi-Square2,0.88,0.59,0.64,0.6,0.22,0.81,0.75,0.74
activemq-5.8.0.csv,Chi-Square3,0.89,0.6,0.65,0.62,0.24,0.82,0.76,0.75
activemq-5.8.0.csv,Chi-Square4,0.9,0.6,0.63,0.61,0.23,0.82,0.75,0.74
activemq-5.8.0.csv,Mutual-Info1,0.85,0.58,0.69,0.6,0.25,0.83,0.77,0.76
activemq-5.8.0.csv,Mutual-Info2,0.91,0.64,0.67,0.66,0.32,0.83,0.79,0.77
activemq-5.8.0.csv,Mutual-Info3,0.91,0.63,0.66,0.64,0.28,0.83,0.77,0.76
activemq-5.8.0.csv,Mutual-Info4,0.91,0.63,0.66,0.64,0.29,0.82,0.78,0.76
activemq-5.8.0.csv,Anova1,0.91,0.62,0.61,0.61,0.23,0.81,0.75,0.73
activemq-5.8.0.csv,Anova2,0.92,0.63,0.61,0.62,0.24,0.82,0.74,0.72
activemq-5.8.0.csv,Anova3,0.92,0.63,0.6,0.61,0.23,0.81,0.74,0.72
activemq-5.8.0.csv,Anova4,0.92,0.63,0.62,0.62,0.24,0.84,0.75,0.73
activemq-5.8.0.csv,DropCorrelated1,0.93,0.63,0.58,0.59,0.2,0.84,0.72,0.7
activemq-5.8.0.csv,DropCorrelated2,0.93,0.63,0.58,0.6,0.21,0.83,0.73,0.71
activemq-5.8.0.csv,DropCorrelated3,0.93,0.67,0.6,0.62,0.26,0.86,0.75,0.72
activemq-5.8.0.csv,DropCorrelated4,0.93,0.66,0.6,0.62,0.26,0.85,0.74,0.72
activemq-5.8.0.csv,SmartCorrelated1,0.93,0.67,0.58,0.6,0.23,0.85,0.73,0.7
activemq-5.8.0.csv,SmartCorrelated2,0.93,0.66,0.58,0.6,0.22,0.84,0.73,0.7
activemq-5.8.0.csv,SmartCorrelated3,0.91,0.62,0.64,0.63,0.27,0.85,0.77,0.75
activemq-5.8.0.csv,SmartCorrelated4,0.93,0.66,0.6,0.62,0.25,0.86,0.74,0.71
activemq-5.8.0.csv,RFE-Logistic1,0.9,0.61,0.64,0.62,0.25,0.7,0.76,0.74
activemq-5.8.0.csv,RFE-Logistic2,0.91,0.6,0.61,0.61,0.22,0.82,0.74,0.72
activemq-5.8.0.csv,RFE-Logistic3,0.86,0.58,0.65,0.59,0.22,0.77,0.75,0.74
activemq-5.8.0.csv,RFE-Logistic4,0.91,0.62,0.62,0.62,0.24,0.83,0.75,0.73
activemq-5.8.0.csv,Forward1,0.9,0.61,0.64,0.62,0.25,0.81,0.76,0.74
activemq-5.8.0.csv,Forward2,0.91,0.63,0.66,0.64,0.29,0.84,0.78,0.76
activemq-5.8.0.csv,Forward3,0.91,0.63,0.64,0.63,0.27,0.81,0.77,0.75
activemq-5.8.0.csv,Forward4,0.87,0.59,0.67,0.61,0.25,0.83,0.77,0.75
activemq-5.8.0.csv,RFE-Random1,0.94,0.47,0.5,0.48,0,0.48,0.67,0.65
activemq-5.8.0.csv,RFE-Random2,0.9,0.58,0.6,0.59,0.18,0.57,0.73,0.71
activemq-5.8.0.csv,RFE-Random3,0.9,0.58,0.59,0.58,0.17,0.76,0.72,0.7
activemq-5.8.0.csv,RFE-Random4,0.9,0.57,0.57,0.57,0.15,0.77,0.71,0.7
activemq-5.8.0.csv,Backward1,0.91,0.61,0.6,0.6,0.21,0.75,0.74,0.71
activemq-5.8.0.csv,Backward2,0.92,0.63,0.61,0.62,0.24,0.82,0.75,0.72
activemq-5.8.0.csv,Backward3,0.92,0.62,0.61,0.61,0.23,0.83,0.74,0.72
activemq-5.8.0.csv,Backward4,0.92,0.63,0.6,0.61,0.23,0.82,0.74,0.72
activemq-5.8.0.csv,Auto-Spearman,0.94,0.71,0.6,0.63,0.29,0.6,0.74,0.72
activemq-5.8.0.csv,ATE-FS,0.93,0.64,0.59,0.61,0.23,0.79,0.74,0.71
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
wicket-1.3.0-beta2.csv,None,0.9,0.68,0.67,0.67,0.34,0.84,0.78,0.76
wicket-1.3.0-beta2.csv,GSMB,0.89,0.62,0.64,0.63,0.26,0.78,0.76,0.74
wicket-1.3.0-beta2.csv,IAMB,0.88,0.61,0.64,0.62,0.25,0.76,0.75,0.74
wicket-1.3.0-beta2.csv,IAMBnPC,0.88,0.61,0.65,0.62,0.25,0.76,0.76,0.74
wicket-1.3.0-beta2.csv,LRH,0.89,0.62,0.64,0.62,0.25,0.78,0.75,0.74
wicket-1.3.0-beta2.csv,BAMB,0.89,0.63,0.64,0.63,0.27,0.78,0.76,0.74
wicket-1.3.0-beta2.csv,FBEDk,0.89,0.61,0.63,0.62,0.24,0.78,0.75,0.73
wicket-1.3.0-beta2.csv,MMMB,0.89,0.62,0.63,0.62,0.24,0.78,0.75,0.73
wicket-1.3.0-beta2.csv,PCMB,0.79,0.55,0.63,0.55,0.16,0.7,0.71,0.7
wicket-1.3.0-beta2.csv,HITON_MB,0.88,0.61,0.65,0.63,0.26,0.77,0.76,0.75
wicket-1.3.0-beta2.csv,MBOR,0.9,0.62,0.62,0.62,0.25,0.76,0.75,0.73
wicket-1.3.0-beta2.csv,IPCMB,0.84,0.53,0.54,0.53,0.07,0.67,0.67,0.67
wicket-1.3.0-beta2.csv,STMB,0.87,0.6,0.64,0.62,0.24,0.77,0.75,0.74
wicket-1.3.0-beta2.csv,KIAMB,0.87,0.61,0.65,0.62,0.26,0.78,0.76,0.75
wicket-1.3.0-beta2.csv,TIE_P,0.89,0.6,0.62,0.61,0.22,0.77,0.74,0.72
wicket-1.3.0-beta2.csv,Chi-Square1,0.85,0.58,0.63,0.59,0.2,0.74,0.74,0.72
wicket-1.3.0-beta2.csv,Chi-Square2,0.86,0.58,0.62,0.59,0.19,0.76,0.73,0.72
wicket-1.3.0-beta2.csv,Chi-Square3,0.87,0.6,0.64,0.61,0.23,0.79,0.75,0.74
wicket-1.3.0-beta2.csv,Chi-Square4,0.88,0.63,0.67,0.64,0.3,0.8,0.77,0.76
wicket-1.3.0-beta2.csv,Mutual-Info1,0.89,0.63,0.64,0.63,0.27,0.82,0.76,0.74
wicket-1.3.0-beta2.csv,Mutual-Info2,0.89,0.62,0.63,0.62,0.25,0.82,0.75,0.73
wicket-1.3.0-beta2.csv,Mutual-Info3,0.88,0.61,0.64,0.62,0.25,0.82,0.76,0.74
wicket-1.3.0-beta2.csv,Mutual-Info4,0.88,0.61,0.63,0.62,0.23,0.81,0.75,0.73
wicket-1.3.0-beta2.csv,Anova1,0.9,0.65,0.66,0.65,0.3,0.82,0.77,0.75
wicket-1.3.0-beta2.csv,Anova2,0.89,0.61,0.58,0.59,0.19,0.8,0.72,0.7
wicket-1.3.0-beta2.csv,Anova3,0.91,0.67,0.63,0.64,0.29,0.81,0.76,0.73
wicket-1.3.0-beta2.csv,Anova4,0.91,0.66,0.62,0.63,0.27,0.81,0.75,0.73
wicket-1.3.0-beta2.csv,DropCorrelated1,0.91,0.65,0.6,0.62,0.25,0.82,0.74,0.72
wicket-1.3.0-beta2.csv,DropCorrelated2,0.9,0.63,0.62,0.63,0.25,0.81,0.75,0.73
wicket-1.3.0-beta2.csv,DropCorrelated3,0.9,0.63,0.64,0.63,0.27,0.83,0.76,0.74
wicket-1.3.0-beta2.csv,DropCorrelated4,0.91,0.66,0.61,0.62,0.26,0.83,0.74,0.72
wicket-1.3.0-beta2.csv,SmartCorrelated1,0.91,0.67,0.63,0.64,0.3,0.83,0.76,0.74
wicket-1.3.0-beta2.csv,SmartCorrelated2,0.89,0.64,0.66,0.65,0.3,0.82,0.77,0.75
wicket-1.3.0-beta2.csv,SmartCorrelated3,0.91,0.69,0.62,0.64,0.29,0.83,0.75,0.73
wicket-1.3.0-beta2.csv,SmartCorrelated4,0.92,0.7,0.63,0.65,0.31,0.83,0.76,0.73
wicket-1.3.0-beta2.csv,RFE-Logistic1,0.86,0.59,0.64,0.61,0.23,0.74,0.75,0.73
wicket-1.3.0-beta2.csv,RFE-Logistic2,0.88,0.61,0.63,0.62,0.24,0.79,0.75,0.73
wicket-1.3.0-beta2.csv,RFE-Logistic3,0.9,0.61,0.59,0.6,0.19,0.77,0.73,0.71
wicket-1.3.0-beta2.csv,RFE-Logistic4,0.89,0.6,0.59,0.6,0.2,0.77,0.73,0.71
wicket-1.3.0-beta2.csv,Forward1,0.88,0.59,0.61,0.6,0.2,0.79,0.73,0.72
wicket-1.3.0-beta2.csv,Forward2,0.89,0.63,0.65,0.64,0.28,0.82,0.77,0.75
wicket-1.3.0-beta2.csv,Forward3,0.89,0.62,0.64,0.62,0.25,0.84,0.75,0.74
wicket-1.3.0-beta2.csv,Forward4,0.89,0.63,0.64,0.63,0.27,0.83,0.76,0.74
wicket-1.3.0-beta2.csv,RFE-Random1,0.92,0.63,0.54,0.55,0.14,0.66,0.7,0.67
wicket-1.3.0-beta2.csv,RFE-Random2,0.81,0.59,0.7,0.6,0.26,0.79,0.76,0.75
wicket-1.3.0-beta2.csv,RFE-Random3,0.89,0.59,0.58,0.58,0.16,0.81,0.71,0.7
wicket-1.3.0-beta2.csv,RFE-Random4,0.9,0.64,0.63,0.63,0.26,0.83,0.75,0.73
wicket-1.3.0-beta2.csv,Backward1,0.89,0.63,0.67,0.65,0.3,0.79,0.77,0.76
wicket-1.3.0-beta2.csv,Backward2,0.89,0.62,0.62,0.61,0.23,0.81,0.74,0.73
wicket-1.3.0-beta2.csv,Backward3,0.9,0.64,0.64,0.64,0.27,0.8,0.76,0.74
wicket-1.3.0-beta2.csv,Backward4,0.88,0.63,0.67,0.64,0.29,0.83,0.77,0.76
wicket-1.3.0-beta2.csv,Auto-Spearman,0.92,0.67,0.61,0.62,0.26,0.61,0.74,0.72
wicket-1.3.0-beta2.csv,ATE-FS,0.92,0.71,0.65,0.67,0.35,0.82,0.78,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
lucene-3.1.csv,None,0.96,0.65,0.55,0.56,0.16,0.79,0.7,0.68
lucene-3.1.csv,GSMB,0.7,0.51,0.57,0.46,0.06,0.62,0.63,0.63
lucene-3.1.csv,IAMB,0.8,0.5,0.51,0.48,0.01,0.59,0.63,0.63
lucene-3.1.csv,IAMBnPC,0.84,0.5,0.5,0.48,0,0.61,0.63,0.63
lucene-3.1.csv,LRH,0.7,0.51,0.59,0.46,0.07,0.63,0.64,0.64
lucene-3.1.csv,BAMB,0.81,0.5,0.49,0.48,-0.01,0.58,0.62,0.62
lucene-3.1.csv,FBEDk,0.71,0.51,0.58,0.46,0.06,0.62,0.64,0.64
lucene-3.1.csv,MMMB,0.85,0.51,0.52,0.5,0.02,0.56,0.65,0.65
lucene-3.1.csv,PCMB,0.95,0.53,0.52,0.52,0.05,0.57,0.68,0.66
lucene-3.1.csv,HITON_MB,0.81,0.5,0.5,0.48,0,0.59,0.62,0.63
lucene-3.1.csv,MBOR,0.89,0.52,0.53,0.51,0.04,0.61,0.67,0.66
lucene-3.1.csv,IPCMB,0.7,0.52,0.59,0.46,0.07,0.64,0.64,0.64
lucene-3.1.csv,STMB,0.85,0.5,0.52,0.49,0.02,0.59,0.65,0.65
lucene-3.1.csv,KIAMB,0.8,0.5,0.5,0.47,-0.01,0.57,0.62,0.62
lucene-3.1.csv,TIE_P,0.84,0.51,0.52,0.49,0.02,0.56,0.65,0.65
lucene-3.1.csv,Chi-Square1,0.81,0.53,0.63,0.52,0.13,0.71,0.71,0.71
lucene-3.1.csv,Chi-Square2,0.89,0.55,0.61,0.56,0.14,0.72,0.73,0.72
lucene-3.1.csv,Chi-Square3,0.89,0.55,0.61,0.56,0.14,0.71,0.73,0.71
lucene-3.1.csv,Chi-Square4,0.92,0.56,0.6,0.57,0.16,0.74,0.73,0.71
lucene-3.1.csv,Mutual-Info1,0.93,0.56,0.57,0.56,0.12,0.76,0.71,0.69
lucene-3.1.csv,Mutual-Info2,0.92,0.56,0.58,0.56,0.14,0.79,0.72,0.7
lucene-3.1.csv,Mutual-Info3,0.92,0.56,0.58,0.56,0.13,0.8,0.72,0.7
lucene-3.1.csv,Mutual-Info4,0.93,0.56,0.57,0.56,0.13,0.79,0.72,0.7
lucene-3.1.csv,Anova1,0.91,0.56,0.61,0.57,0.16,0.74,0.74,0.72
lucene-3.1.csv,Anova2,0.91,0.56,0.62,0.58,0.17,0.75,0.74,0.73
lucene-3.1.csv,Anova3,0.93,0.56,0.56,0.56,0.12,0.74,0.71,0.69
lucene-3.1.csv,Anova4,0.94,0.57,0.55,0.55,0.12,0.78,0.7,0.68
lucene-3.1.csv,DropCorrelated1,0.96,0.65,0.54,0.55,0.14,0.76,0.69,0.67
lucene-3.1.csv,DropCorrelated2,0.96,0.61,0.53,0.54,0.12,0.78,0.69,0.67
lucene-3.1.csv,DropCorrelated3,0.96,0.62,0.53,0.54,0.12,0.78,0.69,0.67
lucene-3.1.csv,DropCorrelated4,0.95,0.6,0.55,0.56,0.14,0.72,0.71,0.68
lucene-3.1.csv,SmartCorrelated1,0.95,0.6,0.54,0.55,0.12,0.78,0.7,0.68
lucene-3.1.csv,SmartCorrelated2,0.96,0.63,0.55,0.56,0.15,0.76,0.7,0.68
lucene-3.1.csv,SmartCorrelated3,0.96,0.64,0.54,0.55,0.14,0.79,0.7,0.67
lucene-3.1.csv,SmartCorrelated4,0.96,0.7,0.56,0.58,0.21,0.79,0.71,0.69
lucene-3.1.csv,RFE-Logistic1,0.94,0.55,0.54,0.54,0.09,0.61,0.69,0.67
lucene-3.1.csv,RFE-Logistic2,0.94,0.56,0.54,0.55,0.1,0.67,0.69,0.68
lucene-3.1.csv,RFE-Logistic3,0.89,0.53,0.57,0.54,0.09,0.7,0.7,0.69
lucene-3.1.csv,RFE-Logistic4,0.94,0.55,0.54,0.54,0.09,0.72,0.69,0.67
lucene-3.1.csv,Forward1,0.92,0.56,0.57,0.56,0.13,0.74,0.71,0.7
lucene-3.1.csv,Forward2,0.89,0.54,0.59,0.55,0.12,0.73,0.72,0.71
lucene-3.1.csv,Forward3,0.93,0.56,0.58,0.57,0.14,0.71,0.72,0.7
lucene-3.1.csv,Forward4,0.95,0.6,0.56,0.57,0.15,0.73,0.71,0.69
lucene-3.1.csv,RFE-Random1,0.96,0.61,0.52,0.53,0.1,0.58,0.68,0.66
lucene-3.1.csv,RFE-Random2,0.93,0.58,0.59,0.58,0.16,0.75,0.73,0.71
lucene-3.1.csv,RFE-Random3,0.94,0.57,0.56,0.56,0.13,0.7,0.71,0.69
lucene-3.1.csv,RFE-Random4,0.94,0.57,0.55,0.55,0.11,0.76,0.7,0.68
lucene-3.1.csv,Backward1,0.89,0.55,0.62,0.56,0.15,0.74,0.73,0.72
lucene-3.1.csv,Backward2,0.92,0.57,0.61,0.58,0.17,0.76,0.74,0.72
lucene-3.1.csv,Backward3,0.93,0.57,0.59,0.57,0.16,0.78,0.73,0.71
lucene-3.1.csv,Backward4,0.93,0.56,0.57,0.56,0.12,0.8,0.71,0.69
lucene-3.1.csv,Auto-Spearman,0.96,0.6,0.52,0.53,0.1,0.52,0.69,0.66
lucene-3.1.csv,ATE-FS,0.95,0.55,0.53,0.54,0.08,0.67,0.69,0.67
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
wicket-1.5.3.csv,None,0.95,0.63,0.55,0.57,0.16,0.82,0.71,0.68
wicket-1.5.3.csv,GSMB,0.93,0.54,0.54,0.54,0.08,0.74,0.69,0.67
wicket-1.5.3.csv,IAMB,0.93,0.54,0.53,0.54,0.07,0.74,0.69,0.67
wicket-1.5.3.csv,IAMBnPC,0.93,0.52,0.52,0.52,0.04,0.71,0.68,0.66
wicket-1.5.3.csv,LRH,0.92,0.52,0.53,0.52,0.05,0.69,0.68,0.66
wicket-1.5.3.csv,BAMB,0.91,0.51,0.51,0.51,0.02,0.73,0.66,0.65
wicket-1.5.3.csv,FBEDk,0.92,0.52,0.53,0.53,0.05,0.73,0.68,0.67
wicket-1.5.3.csv,MMMB,0.91,0.55,0.58,0.56,0.13,0.75,0.72,0.7
wicket-1.5.3.csv,PCMB,0.92,0.53,0.54,0.53,0.07,0.68,0.69,0.67
wicket-1.5.3.csv,HITON_MB,0.93,0.57,0.55,0.56,0.12,0.75,0.7,0.68
wicket-1.5.3.csv,MBOR,0.93,0.54,0.54,0.54,0.08,0.74,0.69,0.67
wicket-1.5.3.csv,IPCMB,0.92,0.53,0.54,0.53,0.07,0.74,0.69,0.68
wicket-1.5.3.csv,STMB,0.93,0.52,0.52,0.52,0.05,0.7,0.68,0.66
wicket-1.5.3.csv,KIAMB,0.9,0.51,0.52,0.51,0.03,0.71,0.67,0.66
wicket-1.5.3.csv,TIE_P,0.93,0.57,0.56,0.56,0.13,0.73,0.71,0.69
wicket-1.5.3.csv,Chi-Square1,0.89,0.55,0.6,0.56,0.13,0.73,0.72,0.71
wicket-1.5.3.csv,Chi-Square2,0.85,0.55,0.67,0.56,0.18,0.77,0.75,0.74
wicket-1.5.3.csv,Chi-Square3,0.85,0.56,0.7,0.57,0.22,0.79,0.77,0.77
wicket-1.5.3.csv,Chi-Square4,0.9,0.56,0.61,0.57,0.16,0.78,0.73,0.72
wicket-1.5.3.csv,Mutual-Info1,0.93,0.6,0.63,0.61,0.22,0.79,0.76,0.74
wicket-1.5.3.csv,Mutual-Info2,0.88,0.58,0.7,0.6,0.25,0.82,0.78,0.77
wicket-1.5.3.csv,Mutual-Info3,0.89,0.58,0.69,0.6,0.25,0.82,0.78,0.77
wicket-1.5.3.csv,Mutual-Info4,0.92,0.57,0.61,0.59,0.18,0.82,0.74,0.72
wicket-1.5.3.csv,Anova1,0.92,0.57,0.59,0.58,0.16,0.74,0.73,0.71
wicket-1.5.3.csv,Anova2,0.94,0.61,0.6,0.6,0.21,0.76,0.74,0.72
wicket-1.5.3.csv,Anova3,0.93,0.59,0.6,0.6,0.2,0.78,0.74,0.72
wicket-1.5.3.csv,Anova4,0.9,0.58,0.67,0.61,0.24,0.8,0.78,0.76
