dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
camel-2.9.0.csv,RFE-Logistic2,0.76,0.54,0.73,0.5,0.2,0.73,0.73,0.74
camel-2.9.0.csv,RFE-Logistic3,0.81,0.54,0.75,0.53,0.21,0.75,0.78,0.78
camel-2.9.0.csv,RFE-Logistic4,0.71,0.53,0.74,0.48,0.17,0.74,0.72,0.72
camel-2.9.0.csv,Forward1,0.88,0.56,0.75,0.57,0.24,0.75,0.81,0.8
camel-2.9.0.csv,Forward2,0.87,0.56,0.75,0.57,0.24,0.75,0.81,0.8
camel-2.9.0.csv,RFE-Random1,0.95,0.55,0.55,0.55,0.1,0.55,0.7,0.68
camel-2.9.0.csv,RFE-Random2,0.86,0.55,0.75,0.56,0.23,0.75,0.8,0.8
camel-2.9.0.csv,RFE-Random3,0.84,0.55,0.76,0.55,0.23,0.76,0.8,0.8
camel-2.9.0.csv,RFE-Random4,0.86,0.56,0.77,0.57,0.25,0.77,0.81,0.81
camel-2.9.0.csv,Forward3,0.85,0.55,0.76,0.56,0.24,0.76,0.8,0.8
camel-2.9.0.csv,Forward4,0.87,0.56,0.76,0.58,0.25,0.76,0.81,0.81
camel-2.9.0.csv,Backward1,0.84,0.55,0.77,0.55,0.24,0.77,0.8,0.8
camel-2.9.0.csv,Backward2,0.83,0.55,0.77,0.54,0.23,0.77,0.8,0.8
camel-2.9.0.csv,Backward3,0.83,0.55,0.78,0.55,0.24,0.78,0.81,0.81
camel-2.9.0.csv,Backward4,0.83,0.55,0.78,0.55,0.24,0.78,0.81,0.81
camel-2.9.0.csv,Auto-Spearman,0.83,0.55,0.76,0.55,0.23,0.76,0.8,0.79
camel-2.9.0.csv,ATE-FS,0.85,0.55,0.77,0.56,0.24,0.83,0.81,0.8
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
camel-1.4.0.csv,None,0.72,0.64,0.71,0.64,0.34,0.71,0.72,0.72
camel-1.4.0.csv,GSMB,0.52,0.58,0.62,0.49,0.2,0.62,0.52,0.53
camel-1.4.0.csv,IAMB,0.51,0.57,0.62,0.49,0.19,0.62,0.52,0.53
camel-1.4.0.csv,IAMBnPC,0.5,0.58,0.63,0.48,0.2,0.63,0.51,0.52
camel-1.4.0.csv,LRH,0.52,0.58,0.62,0.49,0.2,0.62,0.52,0.53
camel-1.4.0.csv,BAMB,0.52,0.58,0.62,0.49,0.2,0.62,0.52,0.53
camel-1.4.0.csv,FBEDk,0.52,0.58,0.62,0.49,0.19,0.62,0.52,0.53
camel-1.4.0.csv,MMMB,0.49,0.58,0.62,0.48,0.2,0.62,0.5,0.51
camel-1.4.0.csv,PCMB,0.53,0.58,0.63,0.5,0.2,0.63,0.54,0.54
camel-1.4.0.csv,HITON_MB,0.5,0.58,0.62,0.48,0.2,0.62,0.51,0.52
camel-1.4.0.csv,MBOR,0.5,0.58,0.63,0.48,0.2,0.63,0.51,0.52
camel-1.4.0.csv,IPCMB,0.49,0.58,0.62,0.48,0.2,0.62,0.5,0.51
camel-1.4.0.csv,STMB,0.53,0.57,0.62,0.5,0.19,0.62,0.54,0.54
camel-1.4.0.csv,KIAMB,0.52,0.58,0.62,0.49,0.19,0.62,0.52,0.53
camel-1.4.0.csv,TIE_P,0.53,0.58,0.62,0.5,0.2,0.62,0.54,0.55
camel-1.4.0.csv,Chi-Square1,0.73,0.65,0.72,0.65,0.37,0.72,0.73,0.72
camel-1.4.0.csv,Chi-Square2,0.77,0.66,0.7,0.67,0.35,0.7,0.75,0.75
camel-1.4.0.csv,Chi-Square3,0.77,0.65,0.69,0.66,0.34,0.69,0.75,0.74
camel-1.4.0.csv,Chi-Square4,0.75,0.65,0.71,0.66,0.35,0.71,0.74,0.74
camel-1.4.0.csv,Mutual-Info1,0.75,0.66,0.73,0.67,0.38,0.73,0.74,0.74
camel-1.4.0.csv,Mutual-Info2,0.75,0.65,0.71,0.66,0.36,0.71,0.74,0.74
camel-1.4.0.csv,Mutual-Info3,0.75,0.66,0.72,0.67,0.37,0.72,0.74,0.74
camel-1.4.0.csv,Mutual-Info4,0.72,0.65,0.72,0.64,0.35,0.72,0.71,0.71
camel-1.4.0.csv,Anova1,0.79,0.68,0.71,0.68,0.39,0.71,0.76,0.76
camel-1.4.0.csv,Anova2,0.73,0.65,0.71,0.65,0.35,0.71,0.73,0.73
camel-1.4.0.csv,Anova3,0.74,0.65,0.71,0.66,0.35,0.71,0.73,0.73
camel-1.4.0.csv,Anova4,0.72,0.64,0.71,0.64,0.34,0.71,0.71,0.71
camel-1.4.0.csv,DropCorrelated1,0.2,0.5,0.51,0.17,0.05,0.51,0.03,0.22
camel-1.4.0.csv,DropCorrelated2,0.68,0.62,0.68,0.61,0.29,0.68,0.68,0.68
camel-1.4.0.csv,DropCorrelated3,0.67,0.62,0.69,0.61,0.3,0.69,0.68,0.68
camel-1.4.0.csv,DropCorrelated4,0.72,0.64,0.71,0.64,0.34,0.71,0.72,0.72
camel-1.4.0.csv,SmartCorrelated1,0.74,0.63,0.68,0.64,0.31,0.68,0.72,0.72
camel-1.4.0.csv,SmartCorrelated2,0.75,0.66,0.73,0.67,0.38,0.73,0.74,0.74
camel-1.4.0.csv,SmartCorrelated3,0.73,0.65,0.71,0.65,0.35,0.71,0.72,0.72
camel-1.4.0.csv,SmartCorrelated4,0.72,0.64,0.7,0.64,0.34,0.7,0.71,0.71
camel-1.4.0.csv,RFE-Logistic1,0.22,0.48,0.51,0.19,0.04,0.51,0.06,0.24
camel-1.4.0.csv,RFE-Logistic2,0.69,0.61,0.66,0.61,0.27,0.66,0.69,0.69
camel-1.4.0.csv,RFE-Logistic3,0.74,0.64,0.69,0.65,0.33,0.69,0.73,0.73
camel-1.4.0.csv,RFE-Logistic4,0.19,0.09,0.5,0.16,0,0.5,0,0.21
camel-1.4.0.csv,Forward1,0.51,0.61,0.65,0.49,0.25,0.65,0.5,0.52
camel-1.4.0.csv,Forward2,0.24,0.45,0.52,0.21,0.06,0.52,0.07,0.26
camel-1.4.0.csv,RFE-Random1,0.7,0.58,0.6,0.58,0.18,0.6,0.67,0.67
camel-1.4.0.csv,RFE-Random2,0.72,0.62,0.67,0.63,0.29,0.67,0.71,0.7
camel-1.4.0.csv,RFE-Random3,0.73,0.59,0.6,0.59,0.19,0.6,0.69,0.69
camel-1.4.0.csv,RFE-Random4,0.66,0.61,0.67,0.59,0.27,0.67,0.66,0.66
camel-1.4.0.csv,Forward3,0.2,0.34,0.51,0.17,0.03,0.51,0.03,0.22
camel-1.4.0.csv,Forward4,0.73,0.64,0.71,0.65,0.34,0.71,0.72,0.72
camel-1.4.0.csv,Backward1,0.76,0.66,0.72,0.67,0.37,0.72,0.75,0.74
camel-1.4.0.csv,Backward2,0.74,0.65,0.72,0.66,0.37,0.72,0.73,0.73
camel-1.4.0.csv,Backward3,0.74,0.66,0.73,0.66,0.37,0.73,0.73,0.73
camel-1.4.0.csv,Backward4,0.73,0.66,0.73,0.66,0.38,0.73,0.73,0.73
camel-1.4.0.csv,Auto-Spearman,0.71,0.64,0.71,0.64,0.34,0.71,0.71,0.71
camel-1.4.0.csv,ATE-FS,0.73,0.65,0.72,0.66,0.37,0.79,0.73,0.73
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.1.0.csv,None,0.78,0.58,0.71,0.59,0.27,0.71,0.75,0.75
activemq-5.1.0.csv,GSMB,0.66,0.57,0.71,0.52,0.24,0.71,0.68,0.68
activemq-5.1.0.csv,IAMB,0.66,0.57,0.72,0.52,0.24,0.72,0.68,0.68
activemq-5.1.0.csv,IAMBnPC,0.66,0.57,0.71,0.52,0.24,0.71,0.68,0.68
activemq-5.1.0.csv,LRH,0.66,0.57,0.71,0.52,0.24,0.71,0.68,0.68
activemq-5.1.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,FBEDk,0.66,0.57,0.72,0.53,0.25,0.72,0.69,0.69
activemq-5.1.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,PCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,HITON_MB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.1.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.1.0.csv,KIAMB,0.66,0.57,0.72,0.52,0.24,0.72,0.68,0.68
activemq-5.1.0.csv,TIE_P,0.65,0.56,0.71,0.52,0.23,0.71,0.67,0.67
activemq-5.1.0.csv,Chi-Square1,0.8,0.59,0.72,0.61,0.29,0.72,0.76,0.76
activemq-5.1.0.csv,Chi-Square2,0.79,0.59,0.72,0.6,0.28,0.72,0.76,0.76
activemq-5.1.0.csv,Chi-Square3,0.79,0.59,0.72,0.6,0.28,0.72,0.76,0.76
activemq-5.1.0.csv,Chi-Square4,0.78,0.59,0.73,0.59,0.28,0.73,0.75,0.75
activemq-5.1.0.csv,Mutual-Info1,0.78,0.59,0.73,0.6,0.29,0.73,0.76,0.76
activemq-5.1.0.csv,Mutual-Info2,0.79,0.59,0.74,0.6,0.3,0.74,0.77,0.76
activemq-5.1.0.csv,Mutual-Info3,0.78,0.59,0.72,0.59,0.28,0.72,0.76,0.75
activemq-5.1.0.csv,Mutual-Info4,0.78,0.59,0.73,0.59,0.28,0.73,0.75,0.75
activemq-5.1.0.csv,Anova1,0.72,0.58,0.74,0.56,0.28,0.74,0.73,0.73
activemq-5.1.0.csv,Anova2,0.74,0.58,0.74,0.58,0.28,0.74,0.74,0.74
activemq-5.1.0.csv,Anova3,0.74,0.59,0.75,0.58,0.29,0.75,0.75,0.75
activemq-5.1.0.csv,Anova4,0.74,0.58,0.73,0.57,0.27,0.73,0.74,0.73
activemq-5.1.0.csv,DropCorrelated1,0.76,0.58,0.7,0.58,0.25,0.7,0.74,0.74
activemq-5.1.0.csv,DropCorrelated2,0.79,0.59,0.73,0.6,0.29,0.73,0.76,0.76
activemq-5.1.0.csv,DropCorrelated3,0.75,0.59,0.75,0.59,0.3,0.75,0.75,0.75
activemq-5.1.0.csv,DropCorrelated4,0.76,0.59,0.74,0.59,0.29,0.74,0.75,0.75
activemq-5.1.0.csv,SmartCorrelated1,0.8,0.59,0.73,0.61,0.29,0.73,0.77,0.76
activemq-5.1.0.csv,SmartCorrelated2,0.79,0.6,0.76,0.62,0.33,0.76,0.78,0.78
activemq-5.1.0.csv,SmartCorrelated3,0.74,0.58,0.72,0.57,0.26,0.72,0.73,0.73
activemq-5.1.0.csv,SmartCorrelated4,0.77,0.59,0.74,0.59,0.29,0.74,0.75,0.75
activemq-5.1.0.csv,RFE-Logistic1,0.08,0.29,0.5,0.07,-0.01,0.5,0.01,0.21
activemq-5.1.0.csv,RFE-Logistic2,0.77,0.58,0.72,0.58,0.27,0.72,0.74,0.74
activemq-5.1.0.csv,RFE-Logistic3,0.76,0.58,0.71,0.58,0.26,0.71,0.74,0.74
activemq-5.1.0.csv,RFE-Logistic4,0.72,0.57,0.71,0.55,0.24,0.71,0.71,0.71
activemq-5.1.0.csv,Forward1,0.83,0.62,0.77,0.65,0.36,0.77,0.8,0.8
activemq-5.1.0.csv,Forward2,0.83,0.62,0.76,0.64,0.35,0.76,0.8,0.8
activemq-5.1.0.csv,RFE-Random1,0.8,0.58,0.69,0.59,0.25,0.69,0.75,0.74
activemq-5.1.0.csv,RFE-Random2,0.8,0.59,0.73,0.61,0.3,0.73,0.77,0.76
activemq-5.1.0.csv,RFE-Random3,0.78,0.59,0.72,0.59,0.27,0.72,0.75,0.75
activemq-5.1.0.csv,RFE-Random4,0.74,0.58,0.73,0.57,0.27,0.73,0.73,0.73
activemq-5.1.0.csv,Forward3,0.83,0.62,0.76,0.64,0.36,0.76,0.8,0.8
activemq-5.1.0.csv,Forward4,0.83,0.62,0.76,0.64,0.35,0.76,0.8,0.8
activemq-5.1.0.csv,Backward1,0.82,0.61,0.75,0.63,0.34,0.75,0.79,0.79
activemq-5.1.0.csv,Backward2,0.8,0.61,0.77,0.62,0.34,0.77,0.79,0.79
activemq-5.1.0.csv,Backward3,0.76,0.6,0.76,0.6,0.32,0.76,0.76,0.76
activemq-5.1.0.csv,Backward4,0.77,0.59,0.75,0.6,0.31,0.75,0.76,0.76
activemq-5.1.0.csv,Auto-Spearman,0.73,0.58,0.73,0.56,0.27,0.73,0.73,0.73
activemq-5.1.0.csv,ATE-FS,0.88,0.64,0.71,0.66,0.34,0.77,0.79,0.78
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
jruby-1.7.0.preview1.csv,None,0.84,0.6,0.77,0.62,0.33,0.77,0.81,0.8
jruby-1.7.0.preview1.csv,GSMB,0.67,0.53,0.65,0.48,0.14,0.65,0.66,0.66
jruby-1.7.0.preview1.csv,IAMB,0.66,0.53,0.65,0.48,0.14,0.65,0.65,0.65
jruby-1.7.0.preview1.csv,IAMBnPC,0.66,0.53,0.65,0.48,0.14,0.65,0.65,0.65
jruby-1.7.0.preview1.csv,LRH,0.66,0.53,0.65,0.48,0.14,0.65,0.65,0.65
jruby-1.7.0.preview1.csv,BAMB,0.67,0.53,0.65,0.48,0.14,0.65,0.66,0.66
jruby-1.7.0.preview1.csv,FBEDk,0.67,0.53,0.65,0.48,0.14,0.65,0.66,0.66
jruby-1.7.0.preview1.csv,MMMB,0.67,0.53,0.65,0.48,0.14,0.65,0.65,0.65
jruby-1.7.0.preview1.csv,PCMB,0.44,0.53,0.64,0.36,0.13,0.64,0.5,0.51
jruby-1.7.0.preview1.csv,HITON_MB,0.66,0.53,0.65,0.48,0.14,0.65,0.65,0.65
jruby-1.7.0.preview1.csv,MBOR,0.66,0.53,0.65,0.48,0.14,0.65,0.65,0.66
jruby-1.7.0.preview1.csv,IPCMB,0.44,0.53,0.64,0.36,0.13,0.64,0.5,0.51
jruby-1.7.0.preview1.csv,STMB,0.66,0.53,0.64,0.48,0.14,0.64,0.65,0.65
jruby-1.7.0.preview1.csv,KIAMB,0.67,0.53,0.65,0.48,0.14,0.65,0.65,0.66
jruby-1.7.0.preview1.csv,TIE_P,0.69,0.54,0.66,0.5,0.16,0.66,0.68,0.68
jruby-1.7.0.preview1.csv,Chi-Square1,0.91,0.63,0.71,0.66,0.34,0.71,0.81,0.79
jruby-1.7.0.preview1.csv,Chi-Square2,0.88,0.62,0.77,0.65,0.35,0.77,0.82,0.82
jruby-1.7.0.preview1.csv,Chi-Square3,0.88,0.61,0.76,0.64,0.34,0.76,0.82,0.81
jruby-1.7.0.preview1.csv,Chi-Square4,0.88,0.62,0.78,0.65,0.37,0.78,0.83,0.83
jruby-1.7.0.preview1.csv,Mutual-Info1,0.82,0.59,0.77,0.6,0.31,0.77,0.8,0.79
jruby-1.7.0.preview1.csv,Mutual-Info2,0.84,0.59,0.77,0.61,0.32,0.77,0.8,0.8
jruby-1.7.0.preview1.csv,Mutual-Info3,0.81,0.59,0.78,0.6,0.31,0.78,0.79,0.79
jruby-1.7.0.preview1.csv,Mutual-Info4,0.78,0.57,0.76,0.57,0.28,0.76,0.77,0.77
jruby-1.7.0.preview1.csv,Anova1,0.83,0.58,0.75,0.6,0.29,0.75,0.79,0.78
jruby-1.7.0.preview1.csv,Anova2,0.8,0.57,0.74,0.57,0.26,0.74,0.76,0.76
jruby-1.7.0.preview1.csv,Anova3,0.84,0.6,0.78,0.61,0.33,0.78,0.81,0.8
jruby-1.7.0.preview1.csv,Anova4,0.82,0.58,0.76,0.6,0.29,0.76,0.79,0.79
jruby-1.7.0.preview1.csv,DropCorrelated1,0.35,0.53,0.62,0.3,0.12,0.62,0.4,0.45
jruby-1.7.0.preview1.csv,DropCorrelated2,0.6,0.55,0.68,0.46,0.18,0.68,0.62,0.63
jruby-1.7.0.preview1.csv,DropCorrelated3,0.79,0.58,0.75,0.58,0.28,0.75,0.77,0.77
jruby-1.7.0.preview1.csv,DropCorrelated4,0.17,0.52,0.53,0.16,0.04,0.53,0.18,0.3
jruby-1.7.0.preview1.csv,SmartCorrelated1,0.79,0.58,0.77,0.58,0.29,0.77,0.78,0.78
jruby-1.7.0.preview1.csv,SmartCorrelated2,0.83,0.55,0.65,0.56,0.18,0.65,0.73,0.72
jruby-1.7.0.preview1.csv,SmartCorrelated3,0.81,0.59,0.78,0.6,0.31,0.78,0.8,0.79
jruby-1.7.0.preview1.csv,SmartCorrelated4,0.77,0.56,0.73,0.56,0.25,0.73,0.75,0.75
jruby-1.7.0.preview1.csv,RFE-Logistic1,0.87,0.57,0.65,0.58,0.2,0.65,0.74,0.74
jruby-1.7.0.preview1.csv,RFE-Logistic2,0.88,0.61,0.76,0.64,0.34,0.76,0.82,0.81
jruby-1.7.0.preview1.csv,RFE-Logistic3,0.29,0.52,0.59,0.26,0.09,0.59,0.35,0.39
jruby-1.7.0.preview1.csv,RFE-Logistic4,0.87,0.61,0.77,0.64,0.35,0.77,0.82,0.82
jruby-1.7.0.preview1.csv,Forward1,0.88,0.62,0.78,0.65,0.36,0.78,0.83,0.82
jruby-1.7.0.preview1.csv,Forward2,0.87,0.61,0.75,0.63,0.33,0.75,0.81,0.8
jruby-1.7.0.preview1.csv,RFE-Random1,0.77,0.53,0.6,0.51,0.11,0.6,0.68,0.68
jruby-1.7.0.preview1.csv,RFE-Random2,0.62,0.55,0.72,0.47,0.21,0.72,0.66,0.66
jruby-1.7.0.preview1.csv,RFE-Random3,0.87,0.61,0.75,0.64,0.33,0.75,0.81,0.81
jruby-1.7.0.preview1.csv,RFE-Random4,0.79,0.56,0.72,0.56,0.24,0.72,0.76,0.75
jruby-1.7.0.preview1.csv,Forward3,0.87,0.61,0.75,0.63,0.33,0.75,0.81,0.8
jruby-1.7.0.preview1.csv,Forward4,0.06,0.33,0.5,0.06,0.02,0.5,0.02,0.22
jruby-1.7.0.preview1.csv,Backward1,0.83,0.59,0.77,0.61,0.31,0.77,0.8,0.8
jruby-1.7.0.preview1.csv,Backward2,0.57,0.54,0.7,0.44,0.19,0.7,0.62,0.62
jruby-1.7.0.preview1.csv,Backward3,0.81,0.59,0.77,0.6,0.31,0.77,0.79,0.79
jruby-1.7.0.preview1.csv,Backward4,0.82,0.59,0.77,0.6,0.3,0.77,0.79,0.79
jruby-1.7.0.preview1.csv,Auto-Spearman,0.8,0.57,0.74,0.58,0.26,0.74,0.77,0.77
jruby-1.7.0.preview1.csv,ATE-FS,0.8,0.57,0.72,0.57,0.24,0.82,0.76,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
wicket-1.3.0-incubating-beta-1.csv,None,0.86,0.61,0.78,0.64,0.36,0.78,0.82,0.81
wicket-1.3.0-incubating-beta-1.csv,GSMB,0.68,0.55,0.71,0.51,0.21,0.71,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,IAMB,0.69,0.55,0.71,0.51,0.21,0.71,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,IAMBnPC,0.69,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,LRH,0.69,0.55,0.7,0.51,0.21,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,BAMB,0.68,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,FBEDk,0.68,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,MMMB,0.69,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,PCMB,0.61,0.55,0.7,0.47,0.2,0.7,0.65,0.64
wicket-1.3.0-incubating-beta-1.csv,HITON_MB,0.69,0.55,0.7,0.51,0.21,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,MBOR,0.68,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,IPCMB,0.61,0.55,0.7,0.47,0.2,0.7,0.64,0.64
wicket-1.3.0-incubating-beta-1.csv,STMB,0.69,0.55,0.7,0.51,0.21,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,KIAMB,0.69,0.55,0.71,0.51,0.21,0.71,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,TIE_P,0.69,0.55,0.7,0.51,0.2,0.7,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,Chi-Square1,0.06,0.13,0.5,0.06,0,0.5,0,0.21
wicket-1.3.0-incubating-beta-1.csv,Chi-Square2,0.77,0.6,0.76,0.59,0.32,0.76,0.74,0.75
wicket-1.3.0-incubating-beta-1.csv,Chi-Square3,0.86,0.62,0.78,0.65,0.37,0.78,0.82,0.82
wicket-1.3.0-incubating-beta-1.csv,Chi-Square4,0.85,0.61,0.78,0.64,0.36,0.78,0.82,0.81
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info1,0.87,0.64,0.83,0.67,0.42,0.83,0.85,0.85
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info2,0.86,0.63,0.83,0.67,0.42,0.83,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info3,0.86,0.63,0.82,0.66,0.41,0.82,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Mutual-Info4,0.86,0.63,0.81,0.66,0.4,0.81,0.84,0.83
wicket-1.3.0-incubating-beta-1.csv,Anova1,0.86,0.63,0.83,0.67,0.42,0.83,0.85,0.84
wicket-1.3.0-incubating-beta-1.csv,Anova2,0.86,0.63,0.83,0.66,0.41,0.83,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Anova3,0.85,0.63,0.82,0.66,0.41,0.82,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Anova4,0.85,0.62,0.82,0.66,0.4,0.82,0.84,0.83
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated1,0.74,0.56,0.71,0.54,0.23,0.71,0.73,0.73
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated2,0.75,0.56,0.71,0.55,0.23,0.71,0.73,0.73
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated3,0.77,0.57,0.72,0.56,0.24,0.72,0.75,0.75
wicket-1.3.0-incubating-beta-1.csv,DropCorrelated4,0.79,0.58,0.76,0.58,0.29,0.76,0.77,0.77
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated1,0.86,0.63,0.81,0.66,0.4,0.81,0.84,0.83
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated2,0.86,0.63,0.82,0.66,0.41,0.82,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated3,0.84,0.6,0.77,0.62,0.32,0.77,0.8,0.8
wicket-1.3.0-incubating-beta-1.csv,SmartCorrelated4,0.85,0.63,0.82,0.66,0.4,0.82,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic1,0.82,0.59,0.75,0.61,0.3,0.75,0.79,0.78
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic2,0.72,0.55,0.69,0.52,0.21,0.69,0.69,0.69
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic3,0.1,0.13,0.51,0.09,-0.01,0.51,0.05,0.24
wicket-1.3.0-incubating-beta-1.csv,RFE-Logistic4,0.8,0.59,0.75,0.59,0.29,0.75,0.78,0.78
wicket-1.3.0-incubating-beta-1.csv,Forward1,0.86,0.63,0.83,0.67,0.42,0.83,0.85,0.84
wicket-1.3.0-incubating-beta-1.csv,Forward2,0.86,0.63,0.81,0.66,0.4,0.81,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,RFE-Random1,0.84,0.57,0.65,0.58,0.2,0.65,0.74,0.73
wicket-1.3.0-incubating-beta-1.csv,RFE-Random2,0.14,0.53,0.53,0.12,0.05,0.53,0.1,0.27
wicket-1.3.0-incubating-beta-1.csv,RFE-Random3,0.24,0.51,0.51,0.21,0.02,0.51,0.25,0.33
wicket-1.3.0-incubating-beta-1.csv,RFE-Random4,0.81,0.58,0.74,0.6,0.28,0.74,0.78,0.77
wicket-1.3.0-incubating-beta-1.csv,Forward3,0.86,0.63,0.82,0.66,0.41,0.82,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Forward4,0.87,0.64,0.84,0.67,0.43,0.84,0.85,0.85
wicket-1.3.0-incubating-beta-1.csv,Backward1,0.87,0.64,0.84,0.67,0.43,0.84,0.85,0.85
wicket-1.3.0-incubating-beta-1.csv,Backward2,0.86,0.63,0.83,0.66,0.41,0.83,0.84,0.84
wicket-1.3.0-incubating-beta-1.csv,Backward3,0.86,0.62,0.82,0.66,0.4,0.82,0.84,0.83
wicket-1.3.0-incubating-beta-1.csv,Backward4,0.86,0.63,0.81,0.66,0.4,0.81,0.84,0.83
wicket-1.3.0-incubating-beta-1.csv,Auto-Spearman,0.8,0.58,0.75,0.59,0.29,0.75,0.77,0.77
wicket-1.3.0-incubating-beta-1.csv,ATE-FS,0.85,0.62,0.81,0.65,0.39,0.9,0.83,0.83
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hbase-0.95.2.csv,None,0.72,0.66,0.69,0.67,0.36,0.69,0.72,0.72
hbase-0.95.2.csv,GSMB,0.62,0.61,0.64,0.59,0.25,0.64,0.61,0.61
hbase-0.95.2.csv,IAMB,0.61,0.6,0.63,0.58,0.23,0.63,0.61,0.61
hbase-0.95.2.csv,IAMBnPC,0.61,0.6,0.63,0.58,0.24,0.63,0.61,0.61
hbase-0.95.2.csv,LRH,0.62,0.61,0.64,0.59,0.24,0.64,0.61,0.62
hbase-0.95.2.csv,BAMB,0.61,0.61,0.63,0.59,0.24,0.63,0.61,0.61
hbase-0.95.2.csv,FBEDk,0.61,0.6,0.63,0.58,0.23,0.63,0.61,0.61
hbase-0.95.2.csv,MMMB,0.61,0.61,0.63,0.58,0.24,0.63,0.61,0.61
hbase-0.95.2.csv,PCMB,0.59,0.58,0.6,0.56,0.18,0.6,0.59,0.59
hbase-0.95.2.csv,HITON_MB,0.62,0.61,0.64,0.59,0.24,0.64,0.61,0.62
hbase-0.95.2.csv,MBOR,0.61,0.61,0.65,0.58,0.26,0.65,0.6,0.6
hbase-0.95.2.csv,IPCMB,--,--,--,--,--,--,--,
hbase-0.95.2.csv,STMB,0.61,0.6,0.63,0.58,0.24,0.63,0.61,0.61
hbase-0.95.2.csv,KIAMB,0.6,0.61,0.64,0.58,0.24,0.64,0.6,0.6
hbase-0.95.2.csv,TIE_P,0.62,0.6,0.63,0.59,0.24,0.63,0.61,0.61
hbase-0.95.2.csv,Chi-Square1,0.26,0.17,0.5,0.21,0,0.5,0,0.21
hbase-0.95.2.csv,Chi-Square2,0.26,0.13,0.5,0.21,0,0.5,0,0.21
hbase-0.95.2.csv,Chi-Square3,0.26,0.13,0.5,0.21,0,0.5,0,0.21
hbase-0.95.2.csv,Chi-Square4,0.72,0.64,0.65,0.64,0.29,0.65,0.72,0.71
hbase-0.95.2.csv,Mutual-Info1,0.74,0.67,0.69,0.68,0.36,0.69,0.73,0.73
hbase-0.95.2.csv,Mutual-Info2,0.74,0.67,0.69,0.68,0.36,0.69,0.73,0.73
hbase-0.95.2.csv,Mutual-Info3,0.73,0.67,0.69,0.68,0.36,0.69,0.73,0.73
hbase-0.95.2.csv,Mutual-Info4,0.73,0.67,0.69,0.68,0.36,0.69,0.73,0.73
hbase-0.95.2.csv,Anova1,0.72,0.67,0.7,0.68,0.37,0.7,0.72,0.72
hbase-0.95.2.csv,Anova2,0.73,0.67,0.7,0.68,0.37,0.7,0.73,0.73
hbase-0.95.2.csv,Anova3,0.71,0.66,0.69,0.67,0.35,0.69,0.71,0.71
hbase-0.95.2.csv,Anova4,0.73,0.67,0.7,0.68,0.37,0.7,0.73,0.73
hbase-0.95.2.csv,DropCorrelated1,0.26,0.13,0.5,0.21,0,0.5,0,0.21
